@date,"@dlog(impu1,0,12)","@dlog(impu2,0,12)","@dlog(impu3,0,12)","@dlog(impu1(-1),0,12)","@dlog(impu2(-1),0,12)","@dlog(impu3(-1),0,12)","@dlog(impu1(-2),0,12)","@dlog(impu2(-2),0,12)","@dlog(impu3(-2),0,12)"
2008-09-01,-0.2059657900578777,-0.2059657900578777,0.0442820814075233,-0.2469963241823833,-0.2469963241823833,0.0359512976647202,-0.1281961975046037,-0.1281961975046055,0.06322492530282
2008-10-01,-0.2030815745434964,-0.2030815745434964,0.0552170257519453,-0.2059657900578777,-0.2059657900578777,0.0442820814075233,-0.2469963241823833,-0.2469963241823833,0.0359512976647202
2008-11-01,-0.2016020122956465,-0.2016020122956483,0.0516958686616462,-0.2030815745434964,-0.2030815745434964,0.0552170257519453,-0.2059657900578777,-0.2059657900578777,0.0442820814075233
2008-12-01,-0.2109838407237241,-0.2109838407237223,0.063928297875277,-0.2016020122956465,-0.2016020122956483,0.0516958686616462,-0.2030815745434964,-0.2030815745434964,0.0552170257519453
2009-01-01,0.0265461812396941,0.0265461812396949,-0.0916613862275328,-0.2109838407237241,-0.2109838407237223,0.063928297875277,-0.2016020122956465,-0.2016020122956483,0.0516958686616462
2009-02-01,-0.1781615144370327,-0.1781615144370327,0.0127881872467989,0.0265461812396941,0.0265461812396949,-0.0916613862275328,-0.2109838407237241,-0.2109838407237223,0.063928297875277
2009-03-01,-0.3237264629985965,-0.3237264629985956,0.1241707495164794,-0.1781615144370327,-0.1781615144370327,0.0127881872467989,0.0265461812396941,0.0265461812396949,-0.0916613862275328
2009-04-01,-0.4376906180727093,-0.4376906180727084,0.060591853206473,-0.3237264629985965,-0.3237264629985956,0.1241707495164794,-0.1781615144370327,-0.1781615144370327,0.0127881872467989
2009-05-01,-0.3857640681657805,-0.3857640681657805,0.045733753079137,-0.4376906180727093,-0.4376906180727084,0.060591853206473,-0.3237264629985965,-0.3237264629985956,0.1241707495164794
2009-06-01,-0.495976503976955,-0.4959765039769532,0.194242395216106,-0.3857640681657805,-0.3857640681657805,0.045733753079137,-0.4376906180727093,-0.4376906180727084,0.060591853206473
2009-07-01,-0.4112580762453266,-0.4112580762453248,0.2195037535189685,-0.495976503976955,-0.4959765039769532,0.194242395216106,-0.3857640681657805,-0.3857640681657805,0.045733753079137
2009-08-01,-0.4490255075046008,-0.4490255075046016,0.2446943856091588,-0.4112580762453266,-0.4112580762453248,0.2195037535189685,-0.495976503976955,-0.4959765039769532,0.194242395216106
2009-09-01,-0.3725273371121833,-0.3725273371121851,0.2474837100259428,-0.4490255075046008,-0.4490255075046016,0.2446943856091588,-0.4112580762453266,-0.4112580762453248,0.2195037535189685
2009-10-01,-0.2942179365898507,-0.2942179365898516,0.2504174432702246,-0.3725273371121833,-0.3725273371121851,0.2474837100259428,-0.4490255075046008,-0.4490255075046016,0.2446943856091588
2009-11-01,-0.3069687575935287,-0.3069687575935269,0.2509209952185394,-0.2942179365898507,-0.2942179365898516,0.2504174432702246,-0.3725273371121833,-0.3725273371121851,0.2474837100259428
2009-12-01,-0.3137396720295822,-0.313739672029583,0.3056599980086414,-0.3069687575935287,-0.3069687575935269,0.2509209952185394,-0.2942179365898507,-0.2942179365898516,0.2504174432702246
2010-01-01,0.1292596348520707,0.1292596348520702,0.1642606550560552,-0.3137396720295822,-0.313739672029583,0.3056599980086414,-0.3069687575935287,-0.3069687575935269,0.2509209952185394
2010-02-01,-0.0254889421029833,-0.0254889421029842,0.2333753172354855,0.1292596348520707,0.1292596348520702,0.1642606550560552,-0.3137396720295822,-0.313739672029583,0.3056599980086414
2010-03-01,0.1301796635072616,0.1301796635072616,0.1738091688542846,-0.0254889421029833,-0.0254889421029842,0.2333753172354855,0.1292596348520707,0.1292596348520702,0.1642606550560552
2010-04-01,0.2533191857512093,0.2533191857512084,0.19961576842985,0.1301796635072616,0.1301796635072616,0.1738091688542846,-0.0254889421029833,-0.0254889421029842,0.2333753172354855
2010-05-01,0.3549423947296688,0.3549423947296688,0.2487175816454723,0.2533191857512093,0.2533191857512084,0.19961576842985,0.1301796635072616,0.1301796635072616,0.1738091688542846
2010-06-01,0.4734590820686701,0.4734590820686701,0.0706289532140811,0.3549423947296688,0.3549423947296688,0.2487175816454723,0.2533191857512093,0.2533191857512084,0.19961576842985
2010-07-01,0.5683862381347016,0.5683862381347016,-0.0454801067843773,0.4734590820686701,0.4734590820686701,0.0706289532140811,0.3549423947296688,0.3549423947296688,0.2487175816454723
2010-08-01,0.782319892693783,0.782319892693784,-0.0728504646070806,0.5683862381347016,0.5683862381347016,-0.0454801067843773,0.4734590820686701,0.4734590820686701,0.0706289532140811
2010-09-01,0.6885231132917972,0.688523113291799,-0.0291326438171903,0.782319892693783,0.782319892693784,-0.0728504646070806,0.5683862381347016,0.5683862381347016,-0.0454801067843773
2010-10-01,0.5683519592184254,0.5683519592184263,-0.0223110585144272,0.6885231132917972,0.688523113291799,-0.0291326438171903,0.782319892693783,0.782319892693784,-0.0728504646070806
2010-11-01,0.57806902135634,0.5780690213563381,-0.0026682272443601,0.5683519592184254,0.5683519592184263,-0.0223110585144272,0.6885231132917972,0.688523113291799,-0.0291326438171903
2010-12-01,0.5922023985922262,0.5922023985922271,-0.071503476642734,0.57806902135634,0.5780690213563381,-0.0026682272443601,0.5683519592184254,0.5683519592184263,-0.0223110585144272
2011-01-01,-0.5911660538651864,-0.5911660538651866,-0.3457749066479927,0.5922023985922262,0.5922023985922271,-0.071503476642734,0.57806902135634,0.5780690213563381,-0.0026682272443601
2011-02-01,-0.135302927572269,-0.135302927572269,-0.2444689680385687,-0.5911660538651864,-0.5911660538651866,-0.3457749066479927,0.5922023985922262,0.5922023985922271,-0.071503476642734
2011-03-01,-0.1894082260191538,-0.1894082260191538,-0.3615426940623036,-0.135302927572269,-0.135302927572269,-0.2444689680385687,-0.5911660538651864,-0.5911660538651866,-0.3457749066479927
2011-04-01,-0.133501785364821,-0.1335017853648201,-0.3095043127498788,-0.1894082260191538,-0.1894082260191538,-0.3615426940623036,-0.135302927572269,-0.135302927572269,-0.2444689680385687
2011-05-01,-0.159903570157537,-0.159903570157537,-0.3393350039857212,-0.133501785364821,-0.1335017853648201,-0.3095043127498788,-0.1894082260191538,-0.1894082260191538,-0.3615426940623036
2011-06-01,-0.2373273092582035,-0.2373273092582044,-0.2978833120858706,-0.159903570157537,-0.159903570157537,-0.3393350039857212,-0.133501785364821,-0.1335017853648201,-0.3095043127498788
2011-07-01,-0.3387148023976713,-0.3387148023976722,-0.2340090581962854,-0.2373273092582035,-0.2373273092582044,-0.2978833120858706,-0.159903570157537,-0.159903570157537,-0.3393350039857212
2011-08-01,-0.4131753885122791,-0.4131753885122791,-0.2570253121819563,-0.3387148023976713,-0.3387148023976722,-0.2340090581962854,-0.2373273092582035,-0.2373273092582044,-0.2978833120858706
2011-09-01,-0.3862142034269524,-0.3862142034269524,-0.3267511316026032,-0.4131753885122791,-0.4131753885122791,-0.2570253121819563,-0.3387148023976713,-0.3387148023976722,-0.2340090581962854
2011-10-01,-0.3396496917178524,-0.3396496917178542,-0.3224691926003888,-0.3862142034269524,-0.3862142034269524,-0.3267511316026032,-0.4131753885122791,-0.4131753885122791,-0.2570253121819563
2011-11-01,-0.3566660395888288,-0.356666039588827,-0.2689640072270514,-0.3396496917178524,-0.3396496917178542,-0.3224691926003888,-0.3862142034269524,-0.3862142034269524,-0.3267511316026032
2011-12-01,-0.402735589233611,-0.402735589233611,-0.2700055619986265,-0.3566660395888288,-0.356666039588827,-0.2689640072270514,-0.3396496917178524,-0.3396496917178542,-0.3224691926003888
2012-01-01,1.0430970528506638,1.0430970528506645,0.4918472244582572,-0.402735589233611,-0.402735589233611,-0.2700055619986265,-0.3566660395888288,-0.356666039588827,-0.2689640072270514
2012-02-01,-0.1165307068919467,-0.1165307068919458,0.3487342974383045,1.0430970528506638,1.0430970528506645,0.4918472244582572,-0.402735589233611,-0.402735589233611,-0.2700055619986265
2012-03-01,-0.1072375652699744,-0.1072375652699753,0.3346118130019624,-0.1165307068919467,-0.1165307068919458,0.3487342974383045,1.0430970528506638,1.0430970528506645,0.4918472244582572
2012-04-01,-0.0875282841732261,-0.0875282841732261,0.2216759239412615,-0.1072375652699744,-0.1072375652699753,0.3346118130019624,-0.1165307068919467,-0.1165307068919458,0.3487342974383045
2012-05-01,-0.1259258109068159,-0.1259258109068159,0.2401361072814412,-0.0875282841732261,-0.0875282841732261,0.2216759239412615,-0.1072375652699744,-0.1072375652699753,0.3346118130019624
2012-06-01,-0.1459765970894917,-0.1459765970894917,0.3227184350217333,-0.1259258109068159,-0.1259258109068159,0.2401361072814412,-0.0875282841732261,-0.0875282841732261,0.2216759239412615
2012-07-01,-1.231888683673466,-1.231888683673465,0.2301283784064249,-0.1459765970894917,-0.1459765970894917,0.3227184350217333,-0.1259258109068159,-0.1259258109068159,0.2401361072814412
2012-08-01,-1.3559106491100508,-1.3559106491100508,0.2042339099870327,-1.231888683673466,-1.231888683673465,0.2301283784064249,-0.1459765970894917,-0.1459765970894917,0.3227184350217333
2012-09-01,-0.8390664195932284,-0.8390664195932303,0.2049208680317748,-1.3559106491100508,-1.3559106491100508,0.2042339099870327,-1.231888683673466,-1.231888683673465,0.2301283784064249
2012-10-01,-0.5870950174120289,-0.587095017412028,0.1457551998316688,-0.8390664195932284,-0.8390664195932303,0.2049208680317748,-1.3559106491100508,-1.3559106491100508,0.2042339099870327
2012-11-01,-0.4943060219565573,-0.4943060219565573,0.0312160148447553,-0.5870950174120289,-0.587095017412028,0.1457551998316688,-0.8390664195932284,-0.8390664195932303,0.2049208680317748
2012-12-01,-0.3843103165198602,-0.3843103165198611,0.053042943830146,-0.4943060219565573,-0.4943060219565573,0.0312160148447553,-0.5870950174120289,-0.587095017412028,0.1457551998316688
2013-01-01,0.7325840282809075,0.7325840282809065,3.173907217183835,-0.3843103165198602,-0.3843103165198611,0.053042943830146,-0.4943060219565573,-0.4943060219565573,0.0312160148447553
2013-02-01,-0.1337678465052949,-0.1337678465052958,2.9797706626268727,0.7325840282809075,0.7325840282809065,3.173907217183835,-0.3843103165198602,-0.3843103165198611,0.053042943830146
2013-03-01,-0.1192656138735124,-0.1192656138735133,3.109579348830652,-0.1337678465052949,-0.1337678465052958,2.9797706626268727,0.7325840282809075,0.7325840282809065,3.173907217183835
2013-04-01,-0.1398835159061349,-0.1398835159061349,3.110314236470634,-0.1192656138735124,-0.1192656138735133,3.109579348830652,-0.1337678465052949,-0.1337678465052958,2.9797706626268727
2013-05-01,-0.0700305891489403,-0.0700305891489403,2.903893846125131,-0.1398835159061349,-0.1398835159061349,3.110314236470634,-0.1192656138735124,-0.1192656138735133,3.109579348830652
2013-06-01,0.0299025896572384,0.0299025896572393,2.9273882467838006,-0.0700305891489403,-0.0700305891489403,2.903893846125131,-0.1398835159061349,-0.1398835159061349,3.110314236470634
2013-07-01,1.1676521457564721,1.1676521457564721,2.991516572161114,0.0299025896572384,0.0299025896572393,2.9273882467838006,-0.0700305891489403,-0.0700305891489403,2.903893846125131
2013-08-01,1.3014246820902322,1.3014246820902322,2.8870474692213843,1.1676521457564721,1.1676521457564721,2.991516572161114,0.0299025896572384,0.0299025896572393,2.9273882467838006
2013-09-01,0.8042444170277124,0.8042444170277144,2.944562421071087,1.3014246820902322,1.3014246820902322,2.8870474692213843,1.1676521457564721,1.1676521457564721,2.991516572161114
2013-10-01,0.5658306061870011,0.5658306061870002,2.953728450527114,0.8042444170277124,0.8042444170277144,2.944562421071087,1.3014246820902322,1.3014246820902322,2.8870474692213843
2013-11-01,0.4986739425058086,0.4986739425058086,2.963767429881578,0.5658306061870011,0.5658306061870002,2.953728450527114,0.8042444170277124,0.8042444170277144,2.944562421071087
2013-12-01,0.4164907206621712,0.4164907206621721,2.4961647212463376,0.4986739425058086,0.4986739425058086,2.963767429881578,0.5658306061870011,0.5658306061870002,2.953728450527114
2014-01-01,-0.0042891798721189,0.5166907432183887,-0.0018443384055064,0.4164907206621712,0.4164907206621721,2.4961647212463376,0.4986739425058086,0.4986739425058086,2.963767429881578
2014-02-01,0.0325668429900058,0.0681447277143005,0.0291230361099739,-0.0042891798721189,0.5166907432183887,-0.0018443384055064,0.4164907206621712,0.4164907206621721,2.4961647212463376
2014-03-01,0.0580578948423244,0.075920020842318,0.0291366764981848,0.0325668429900058,0.0681447277143005,0.0291230361099739,-0.0042891798721189,0.5166907432183887,-0.0018443384055064
2014-04-01,0.0673754908532995,0.0440815736613853,0.0438865480259025,0.0580578948423244,0.075920020842318,0.0291366764981848,0.0325668429900058,0.0681447277143005,0.0291230361099739
2014-05-01,0.052394325493779,0.0609581589811254,0.0377524449797217,0.0673754908532995,0.0440815736613853,0.0438865480259025,0.0580578948423244,0.075920020842318,0.0291366764981848
2014-06-01,0.0466462110114846,0.1217254213539122,0.053058720968691,0.052394325493779,0.0609581589811254,0.0377524449797217,0.0673754908532995,0.0440815736613853,0.0438865480259025
2014-07-01,0.0567090601222393,0.0537151085905813,0.0424369013967726,0.0466462110114846,0.1217254213539122,0.053058720968691,0.052394325493779,0.0609581589811254,0.0377524449797217
2014-08-01,0.0380032963357255,0.0095731154224889,0.0458177778001278,0.0567090601222393,0.0537151085905813,0.0424369013967726,0.0466462110114846,0.1217254213539122,0.053058720968691
2014-09-01,0.0477886014470083,0.0340579210203912,0.0393509222574497,0.0380032963357255,0.0095731154224889,0.0458177778001278,0.0567090601222393,0.0537151085905813,0.0424369013967726
2014-10-01,0.0434936377231505,0.0237379745685011,0.0394914655518672,0.0477886014470083,0.0340579210203912,0.0393509222574497,0.0380032963357255,0.0095731154224889,0.0458177778001278
2014-11-01,0.0407369825366004,-0.0067275602130578,0.0296695509872542,0.0434936377231505,0.0237379745685011,0.0394914655518672,0.0477886014470083,0.0340579210203912,0.0393509222574497
2014-12-01,0.0490605735566571,0.0538709844873253,0.0229750136642223,0.0407369825366004,-0.0067275602130578,0.0296695509872542,0.0434936377231505,0.0237379745685011,0.0394914655518672
2015-01-01,-0.0096134491682349,0.4787373092144902,-0.0583427524601489,0.0490605735566571,0.0538709844873253,0.0229750136642223,0.0407369825366004,-0.0067275602130578,0.0296695509872542
2015-02-01,0.0011144022972136,0.0032345041676586,-0.0343354296039066,-0.0096134491682349,0.4787373092144902,-0.0583427524601489,0.0490605735566571,0.0538709844873253,0.0229750136642223
2015-03-01,0.0171003749922622,-0.0294736781731632,0.0034060300679428,0.0011144022972136,0.0032345041676586,-0.0343354296039066,-0.0096134491682349,0.4787373092144902,-0.0583427524601489
2015-04-01,0.0360332257978761,0.0137998859009895,0.0215083803689548,0.0171003749922622,-0.0294736781731632,0.0034060300679428,0.0011144022972136,0.0032345041676586,-0.0343354296039066
2015-05-01,0.038325747749651,-0.011628037995119,0.0283266346186064,0.0360332257978761,0.0137998859009895,0.0215083803689548,0.0171003749922622,-0.0294736781731632,0.0034060300679428
2015-06-01,0.0511607888240721,0.0092388686885316,0.0235992149317656,0.038325747749651,-0.011628037995119,0.0283266346186064,0.0360332257978761,0.0137998859009895,0.0215083803689548
2015-07-01,0.0578271631161371,0.1593443236570024,0.0264323988821129,0.0511607888240721,0.0092388686885316,0.0235992149317656,0.038325747749651,-0.011628037995119,0.0283266346186064
2015-08-01,0.0578534318049381,0.1647648810690327,0.0379955233362725,0.0578271631161371,0.1593443236570024,0.0264323988821129,0.0511607888240721,0.0092388686885316,0.0235992149317656
2015-09-01,0.0600787883578064,0.1219984532879596,0.0294490507653204,0.0578534318049381,0.1647648810690327,0.0379955233362725,0.0578271631161371,0.1593443236570024,0.0264323988821129
2015-10-01,0.0579762759939868,0.1523297966752412,0.0307640908267448,0.0600787883578064,0.1219984532879596,0.0294490507653204,0.0578534318049381,0.1647648810690327,0.0379955233362725
2015-11-01,0.061824792034848,0.1490405243798207,0.0350257398000337,0.0579762759939868,0.1523297966752412,0.0307640908267448,0.0600787883578064,0.1219984532879596,0.0294490507653204
2015-12-01,0.0759208600985115,0.0856290814795315,0.0270224353622321,0.061824792034848,0.1490405243798207,0.0350257398000337,0.0579762759939868,0.1523297966752412,0.0307640908267448
2016-01-01,-0.0580729312486205,-0.0331522073169008,-0.0199631098401322,0.0759208600985115,0.0856290814795315,0.0270224353622321,0.061824792034848,0.1490405243798207,0.0350257398000337
2016-02-01,-0.0936467537009271,-0.5160419320234161,-0.0443350803464053,-0.0580729312486205,-0.0331522073169008,-0.0199631098401322,0.0759208600985115,0.0856290814795315,0.0270224353622321
2016-03-01,-0.025832209923843,-0.4382291447757404,-0.0550909643214545,-0.0936467537009271,-0.5160419320234161,-0.0443350803464053,-0.0580729312486205,-0.0331522073169008,-0.0199631098401322
2016-04-01,-0.0118863717275381,-0.4130552773748404,-0.1328883777677774,-0.025832209923843,-0.4382291447757404,-0.0550909643214545,-0.0936467537009271,-0.5160419320234161,-0.0443350803464053
2016-05-01,-0.0068817475890536,-0.3625400633911306,-0.1002220826007391,-0.0118863717275381,-0.4130552773748404,-0.1328883777677774,-0.025832209923843,-0.4382291447757404,-0.0550909643214545
2016-06-01,0.0075433081471185,-0.3184037523594973,-0.0845677397198922,-0.0068817475890536,-0.3625400633911306,-0.1002220826007391,-0.0118863717275381,-0.4130552773748404,-0.1328883777677774
2016-07-01,-0.0011780684314839,-0.2423298145476966,-0.0470730694398806,0.0075433081471185,-0.3184037523594973,-0.0845677397198922,-0.0068817475890536,-0.3625400633911306,-0.1002220826007391
2016-08-01,0.0120526412142076,-0.2382867210917956,-0.0365842584899276,-0.0011780684314839,-0.2423298145476966,-0.0470730694398806,0.0075433081471185,-0.3184037523594973,-0.0845677397198922
2016-09-01,0.0164516931708256,-0.2117087158479229,-0.0227690386071461,0.0120526412142076,-0.2382867210917956,-0.0365842584899276,-0.0011780684314839,-0.2423298145476966,-0.0470730694398806
2016-10-01,0.0140902118310357,-0.2256647123831143,0.0348983988410385,0.0164516931708256,-0.2117087158479229,-0.0227690386071461,0.0120526412142076,-0.2382867210917956,-0.0365842584899276
2016-11-01,0.0043836741178342,-0.2255002447179901,0.0298055396299776,0.0140902118310357,-0.2256647123831143,0.0348983988410385,0.0164516931708256,-0.2117087158479229,-0.0227690386071461
2016-12-01,0.0180766016399385,-0.2145129057075063,0.026104416116901,0.0043836741178342,-0.2255002447179901,0.0298055396299776,0.0140902118310357,-0.2256647123831143,0.0348983988410385
2017-01-01,0.0342724027832144,-0.2839437503411739,0.0786750022084969,0.0180766016399385,-0.2145129057075063,0.026104416116901,0.0043836741178342,-0.2255002447179901,0.0298055396299776
2017-02-01,0.0494214521711029,0.0293224028655885,0.0254543714020378,0.0342724027832144,-0.2839437503411739,0.0786750022084969,0.0180766016399385,-0.2145129057075063,0.026104416116901
2017-03-01,0.0700861746434355,-0.004004811119513,0.0404866089434818,0.0494214521711029,0.0293224028655885,0.0254543714020378,0.0342724027832144,-0.2839437503411739,0.0786750022084969
2017-04-01,0.0456603774067705,-0.0042949242828802,0.1367165477530516,0.0700861746434355,-0.004004811119513,0.0404866089434818,0.0494214521711029,0.0293224028655885,0.0254543714020378
2017-05-01,0.0649565390644895,-0.0202422843707488,0.1092763323984176,0.0456603774067705,-0.0042949242828802,0.1367165477530516,0.0700861746434355,-0.004004811119513,0.0404866089434818
2017-06-01,0.0646705748893818,-0.0380998462322699,0.0999351053983694,0.0649565390644895,-0.0202422843707488,0.1092763323984176,0.0456603774067705,-0.0042949242828802,0.1367165477530516
2017-07-01,0.0591973394767944,-0.033708597472021,0.1072950501059271,0.0646705748893818,-0.0380998462322699,0.0999351053983694,0.0649565390644895,-0.0202422843707488,0.1092763323984176
2017-08-01,0.0588037344081602,-0.0333642289439,0.1079364590064297,0.0591973394767944,-0.033708597472021,0.1072950501059271,0.0646705748893818,-0.0380998462322699,0.0999351053983694
2017-09-01,0.0583188127253659,-0.020818022452266,0.0992825001646959,0.0588037344081602,-0.0333642289439,0.1079364590064297,0.0591973394767944,-0.033708597472021,0.1072950501059271
2017-10-01,0.0579609823579456,-0.0119718462336626,0.0608784031772469,0.0583188127253659,-0.020818022452266,0.0992825001646959,0.0588037344081602,-0.0333642289439,0.1079364590064297
2017-11-01,0.0631780307242202,0.0,0.0632525361556304,0.0579609823579456,-0.0119718462336626,0.0608784031772469,0.0583188127253659,-0.020818022452266,0.0992825001646959
2017-12-01,0.0506439697367362,-0.0184063845679745,0.0620285724029407,0.0631780307242202,0.0,0.0632525361556304,0.0579609823579456,-0.0119718462336626,0.0608784031772469
2018-01-01,0.0896244474006628,0.306166887125884,0.0559787389856225,0.0506439697367362,-0.0184063845679745,0.0620285724029407,0.0631780307242202,0.0,0.0632525361556304
2018-02-01,0.0698053999854622,0.1658409012562964,0.0503772438098497,0.0896244474006628,0.306166887125884,0.0559787389856225,0.0506439697367362,-0.0184063845679745,0.0620285724029407
2018-03-01,0.0485844757050824,0.1612339951738581,0.0717811345221885,0.0698053999854622,0.1658409012562964,0.0503772438098497,0.0896244474006628,0.306166887125884,0.0559787389856225
2018-04-01,0.0664983304032915,0.1770470300606845,0.0619956702581205,0.0485844757050824,0.1612339951738581,0.0717811345221885,0.0698053999854622,0.1658409012562964,0.0503772438098497
2018-05-01,0.0459989987207052,0.1672570273325586,0.0596976829253481,0.0664983304032915,0.1770470300606845,0.0619956702581205,0.0485844757050824,0.1612339951738581,0.0717811345221885
2018-06-01,0.0552313799936747,0.1692920565036209,0.0649658888477819,0.0459989987207052,0.1672570273325586,0.0596976829253481,0.0664983304032915,0.1770470300606845,0.0619956702581205
2018-07-01,0.0486534831804412,0.1269425028540833,0.0836270131314815,0.0552313799936747,0.1692920565036209,0.0649658888477819,0.0459989987207052,0.1672570273325586,0.0596976829253481
2018-08-01,0.0446469851949675,0.1332132758729924,0.0777803988022061,0.0486534831804412,0.1269425028540833,0.0836270131314815,0.0552313799936747,0.1692920565036209,0.0649658888477819
2018-09-01,0.0471460077410057,0.1329468821354016,0.0740927629415022,0.0446469851949675,0.1332132758729924,0.0777803988022061,0.0486534831804412,0.1269425028540833,0.0836270131314815
2018-10-01,0.0475054708705098,0.1327555442867671,0.0918864951459852,0.0471460077410057,0.1329468821354016,0.0740927629415022,0.0446469851949675,0.1332132758729924,0.0777803988022061
2018-11-01,0.045576764783906,0.1290540002851816,0.0950411818201875,0.0475054708705098,0.1327555442867671,0.0918864951459852,0.0471460077410057,0.1329468821354016,0.0740927629415022
2018-12-01,0.045660996891673,0.1459305892799101,0.0857382669377848,0.045576764783906,0.1290540002851816,0.0950411818201875,0.0475054708705098,0.1327555442867671,0.0918864951459852
2019-01-01,0.0356651897664015,0.430782916092454,-0.0117596791781817,0.045660996891673,0.1459305892799101,0.0857382669377848,0.045576764783906,0.1290540002851816,0.0950411818201875
2019-02-01,0.016828069280649,0.063239458135917,0.0315682227192493,0.0356651897664015,0.430782916092454,-0.0117596791781817,0.045660996891673,0.1459305892799101,0.0857382669377848
2019-03-01,0.0383554646666564,0.1183900159481607,-0.0106267113688574,0.016828069280649,0.063239458135917,0.0315682227192493,0.0356651897664015,0.430782916092454,-0.0117596791781817
2019-04-01,0.0216253219381616,0.1054206100059707,0.0157083458626114,0.0383554646666564,0.1183900159481607,-0.0106267113688574,0.016828069280649,0.063239458135917,0.0315682227192493
2019-05-01,0.0196974294715737,0.1182789444193357,0.0303539929613467,0.0216253219381616,0.1054206100059707,0.0157083458626114,0.0383554646666564,0.1183900159481607,-0.0106267113688574
2019-06-01,0.0158135460164032,0.1090662734419662,0.0354585985635456,0.0196974294715737,0.1182789444193357,0.0303539929613467,0.0216253219381616,0.1054206100059707,0.0157083458626114
2019-07-01,0.0226841564504809,0.1262006668236637,0.0429639354579798,0.0158135460164032,0.1090662734419662,0.0354585985635456,0.0196974294715737,0.1182789444193357,0.0303539929613467
2019-08-01,0.0169271431216522,0.1172054540569282,0.0414759822746635,0.0226841564504809,0.1262006668236637,0.0429639354579798,0.0158135460164032,0.1090662734419662,0.0354585985635456
2019-09-01,0.0187424189435567,0.1100222114946376,0.0412875197196527,0.0169271431216522,0.1172054540569282,0.0414759822746635,0.0226841564504809,0.1262006668236637,0.0429639354579798
2019-10-01,0.0175246649868352,0.0915552087940376,0.0174611322097693,0.0187424189435567,0.1100222114946376,0.0412875197196527,0.0169271431216522,0.1172054540569282,0.0414759822746635
2019-11-01,0.0208147512082508,0.0942283339034446,0.0226375612909777,0.0175246649868352,0.0915552087940376,0.0174611322097693,0.0187424189435567,0.1100222114946376,0.0412875197196527
2019-12-01,0.0114026518579404,0.0979042149813711,0.0142428376995482,0.0208147512082508,0.0942283339034446,0.0226375612909777,0.0175246649868352,0.0915552087940376,0.0174611322097693
2020-01-01,0.0103184506790743,0.1397619423751592,0.0800427076735363,0.0114026518579404,0.0979042149813711,0.0142428376995482,0.0208147512082508,0.0942283339034446,0.0226375612909777
2020-02-01,0.0273230441591181,0.0482594490183263,0.0545247037206682,0.0103184506790743,0.1397619423751592,0.0800427076735363,0.0114026518579404,0.0979042149813711,0.0142428376995482
2020-03-01,-0.0262435638323097,0.026939671663718,0.0614515851061057,0.0273230441591181,0.0482594490183263,0.0545247037206682,0.0103184506790743,0.1397619423751592,0.0800427076735363
2020-04-01,-0.0803748260103525,0.0562566192076374,-0.0204348590830711,-0.0262435638323097,0.026939671663718,0.0614515851061057,0.0273230441591181,0.0482594490183263,0.0545247037206682
2020-05-01,-0.1385244648416801,0.049333020314088,-0.0248229738715917,-0.0803748260103525,0.0562566192076374,-0.0204348590830711,-0.0262435638323097,0.026939671663718,0.0614515851061057
2020-06-01,-0.1726978391364486,0.0538624081615211,-0.0527561382556829,-0.1385244648416801,0.049333020314088,-0.0248229738715917,-0.0803748260103525,0.0562566192076374,-0.0204348590830711
2020-07-01,-0.1645714653022523,0.0436248378565489,-0.0413337805649849,-0.1726978391364486,0.0538624081615211,-0.0527561382556829,-0.1385244648416801,0.049333020314088,-0.0248229738715917
2020-08-01,-0.1575329997745242,0.0817427626369813,-0.0308363894596581,-0.1645714653022523,0.0436248378565489,-0.0413337805649849,-0.1726978391364486,0.0538624081615211,-0.0527561382556829
2020-09-01,-0.1503121416381798,0.0572941957743715,-0.0191909542803365,-0.1575329997745242,0.0817427626369813,-0.0308363894596581,-0.1645714653022523,0.0436248378565489,-0.0413337805649849
2020-10-01,-0.1385539638721447,0.0801100046889384,-0.0595347376989465,-0.1503121416381798,0.0572941957743715,-0.0191909542803365,-0.1575329997745242,0.0817427626369813,-0.0308363894596581
2020-11-01,-0.1441308502450109,0.0840696874515387,-0.0469964880375588,-0.1385539638721447,0.0801100046889384,-0.0595347376989465,-0.1503121416381798,0.0572941957743715,-0.0191909542803365
2020-12-01,-0.1312312622204725,0.0800996439334085,-0.028829507754887,-0.1441308502450109,0.0840696874515387,-0.0469964880375588,-0.1385539638721447,0.0801100046889384,-0.0595347376989465
2021-01-01,-0.06878722699191,-0.1046706225638889,0.0212842604288194,-0.1312312622204725,0.0800996439334085,-0.028829507754887,-0.1441308502450109,0.0840696874515387,-0.0469964880375588
2021-02-01,-0.06347845229776,0.0809100767934527,0.0197738576309127,-0.06878722699191,-0.1046706225638889,0.0212842604288194,-0.1312312622204725,0.0800996439334085,-0.028829507754887
2021-03-01,0.0002792126222246,0.1095454853683737,0.026355844705364,-0.06347845229776,0.0809100767934527,0.0197738576309127,-0.06878722699191,-0.1046706225638889,0.0212842604288194
2021-04-01,0.0760319848614035,0.1234474894562875,0.1077766456683431,0.0002792126222246,0.1095454853683737,0.026355844705364,-0.06347845229776,0.0809100767934527,0.0197738576309127
2021-05-01,0.1201566231793673,0.1637451712210191,0.1172648125181314,0.0760319848614035,0.1234474894562875,0.1077766456683431,0.0002792126222246,0.1095454853683737,0.026355844705364
