@date,"@dlog(ind1,0,12)","@dlog(ind2,0,12)","@dlog(ind3,0,12)","@dlog(ind4,0,12)","@dlog(ind5,0,12)","@dlog(ind6,0,12)",ind7,ind8,ind9,"@dlog(ind10,0,12)","@dlog(ind11,1,12)","@dlog(ind12,0,12)","@dlog(ind13,0,12)","@dlog(ind1(-1),0,12)","@dlog(ind2(-1),0,12)","@dlog(ind3(-1),0,12)","@dlog(ind4(-1),0,12)","@dlog(ind5(-1),0,12)","@dlog(ind6(-1),0,12)",ind7(-1),ind8(-1),ind9(-1),"@dlog(ind10(-1),0,12)","@dlog(ind11(-1),1,12)","@dlog(ind12(-1),0,12)","@dlog(ind13(-1),0,12)","@dlog(ind1(-2),0,12)","@dlog(ind2(-2),0,12)","@dlog(ind3(-2),0,12)","@dlog(ind4(-2),0,12)","@dlog(ind5(-2),0,12)","@dlog(ind6(-2),0,12)",ind7(-2),ind8(-2),ind9(-2),"@dlog(ind10(-2),0,12)","@dlog(ind11(-2),1,12)","@dlog(ind12(-2),0,12)","@dlog(ind13(-2),0,12)"
2011-04-01,0.0053090087842946,0.0802049204803134,-0.0013554529582107,0.0045104597521694,-0.0240942513300073,-0.0367553029447993,-13.3796483633333,-26.2,-6.57612209,0.070382017770922,-0.0487070470456836,-0.0012398021642976,0.1162197423081341,-0.0030918273962932,0.0624732570337869,-0.0174660774058104,0.0511212311397866,-0.0201715981027907,-0.0401835143427158,-14.47869738,-31.0,-4.18450083,0.0774736424385702,-0.0641317424019751,-0.0448697786586,0.0631859450405292,0.0165431976227461,0.0764552294944822,0.0143996574575995,0.045577656100443,-0.0296530021195229,-0.0376715427480895,-13.7644173206667,-30.6,-8.66413063,0.0783247159655608,-0.0777562566496503,-0.0207136750807848,0.0722972857022385
2011-05-01,-0.0145757540790274,0.04867959449858,-0.0219125559803732,0.0005697086094631,-0.0236285756887841,-0.0357665900900023,-15.7210988033333,-30.5,-8.28393031,0.0650525342750283,-0.0136515267781609,-0.0312858622969667,0.0329634932037716,0.0053090087842946,0.0802049204803134,-0.0013554529582107,0.0045104597521694,-0.0240942513300073,-0.0367553029447993,-13.3796483633333,-26.2,-6.57612209,0.070382017770922,-0.0487070470456836,-0.0012398021642976,0.1162197423081341,-0.0030918273962932,0.0624732570337869,-0.0174660774058104,0.0511212311397866,-0.0201715981027907,-0.0401835143427158,-14.47869738,-31.0,-4.18450083,0.0774736424385702,-0.0641317424019751,-0.0448697786586,0.0631859450405292
2011-06-01,-0.0134083495739441,0.0400551000594875,-0.0258032433128088,0.0084726392274419,-0.023962132051122,-0.0274555037578148,-11.0997668033333,-25.5,-9.78405895,0.0645933407614434,-0.0122101985676472,-0.051474521815523,0.0540452397847435,-0.0145757540790274,0.04867959449858,-0.0219125559803732,0.0005697086094631,-0.0236285756887841,-0.0357665900900023,-15.7210988033333,-30.5,-8.28393031,0.0650525342750283,-0.0136515267781609,-0.0312858622969667,0.0329634932037716,0.0053090087842946,0.0802049204803134,-0.0013554529582107,0.0045104597521694,-0.0240942513300073,-0.0367553029447993,-13.3796483633333,-26.2,-6.57612209,0.070382017770922,-0.0487070470456836,-0.0012398021642976,0.1162197423081341
2011-07-01,-0.0070014907815911,0.0582754176119477,-0.0147141350190365,0.0111095696323468,-0.0231138172003042,-0.0180379054501775,-14.60914738,-25.4,-10.6798478,0.0732699516076831,-0.0440847040310718,-0.0098789974127511,0.0425728509254543,-0.0134083495739441,0.0400551000594875,-0.0258032433128088,0.0084726392274419,-0.023962132051122,-0.0274555037578148,-11.0997668033333,-25.5,-9.78405895,0.0645933407614434,-0.0122101985676472,-0.051474521815523,0.0540452397847435,-0.0145757540790274,0.04867959449858,-0.0219125559803732,0.0005697086094631,-0.0236285756887841,-0.0357665900900023,-15.7210988033333,-30.5,-8.28393031,0.0650525342750283,-0.0136515267781609,-0.0312858622969667,0.0329634932037716
2011-08-01,0.0034613395662468,0.0676932689823459,-0.0241032884516618,0.026172674015588,-0.0242378236945768,-0.0172152599820751,-13.1811387733333,-29.8,-10.9559149,0.066611080161377,0.0007207492340013,-0.0381651974370029,0.0353005333577725,-0.0070014907815911,0.0582754176119477,-0.0147141350190365,0.0111095696323468,-0.0231138172003042,-0.0180379054501775,-14.60914738,-25.4,-10.6798478,0.0732699516076831,-0.0440847040310718,-0.0098789974127511,0.0425728509254543,-0.0134083495739441,0.0400551000594875,-0.0258032433128088,0.0084726392274419,-0.023962132051122,-0.0274555037578148,-11.0997668033333,-25.5,-9.78405895,0.0645933407614434,-0.0122101985676472,-0.051474521815523,0.0540452397847435
2011-09-01,0.0047285908274137,0.0484107178258499,-0.0141543846067015,-0.0093537726814991,-0.0308166925741426,-0.0005612749342063,-16.6084118,-33.2,-12.7786533,0.0665166038846578,-0.0045428492021279,-0.0105764837945843,-0.0177833410297454,0.0034613395662468,0.0676932689823459,-0.0241032884516618,0.026172674015588,-0.0242378236945768,-0.0172152599820751,-13.1811387733333,-29.8,-10.9559149,0.066611080161377,0.0007207492340013,-0.0381651974370029,0.0353005333577725,-0.0070014907815911,0.0582754176119477,-0.0147141350190365,0.0111095696323468,-0.0231138172003042,-0.0180379054501775,-14.60914738,-25.4,-10.6798478,0.0732699516076831,-0.0440847040310718,-0.0098789974127511,0.0425728509254543
2011-10-01,0.0102649972089494,0.0163045842139624,-0.0405257507908869,-0.0133657337377091,-0.0379397638333447,0.0200406612854582,-14.5564981066667,-28.9,-17.6939385,0.0642990884364502,-0.0267710687271303,-0.0550167966693564,0.0233010021313866,0.0047285908274137,0.0484107178258499,-0.0141543846067015,-0.0093537726814991,-0.0308166925741426,-0.0005612749342063,-16.6084118,-33.2,-12.7786533,0.0665166038846578,-0.0045428492021279,-0.0105764837945843,-0.0177833410297454,0.0034613395662468,0.0676932689823459,-0.0241032884516618,0.026172674015588,-0.0242378236945768,-0.0172152599820751,-13.1811387733333,-29.8,-10.9559149,0.066611080161377,0.0007207492340013,-0.0381651974370029,0.0353005333577725
2011-11-01,-0.0347994309915877,-0.0007658937611116,-0.0587731199082437,-0.0553552233261704,-0.036656033099133,0.030421962306204,-18.062819123333295,-38.7,-24.3879141,0.0601610275993484,0.0198307395682459,-0.0674443713228809,0.0296945383868951,0.0102649972089494,0.0163045842139624,-0.0405257507908869,-0.0133657337377091,-0.0379397638333447,0.0200406612854582,-14.5564981066667,-28.9,-17.6939385,0.0642990884364502,-0.0267710687271303,-0.0550167966693564,0.0233010021313866,0.0047285908274137,0.0484107178258499,-0.0141543846067015,-0.0093537726814991,-0.0308166925741426,-0.0005612749342063,-16.6084118,-33.2,-12.7786533,0.0665166038846578,-0.0045428492021279,-0.0105764837945843,-0.0177833410297454
2011-12-01,-0.0357250259216455,-0.0053964193189655,-0.038842161731015,-0.0602789495056237,-0.0381778701903661,0.0356282963518195,-21.1979635866667,-41.2,-26.1167415,0.0486329548099115,-0.0304402011702795,-0.0462956977725266,-0.0241379707901039,-0.0347994309915877,-0.0007658937611116,-0.0587731199082437,-0.0553552233261704,-0.036656033099133,0.030421962306204,-18.062819123333295,-38.7,-24.3879141,0.0601610275993484,0.0198307395682459,-0.0674443713228809,0.0296945383868951,0.0102649972089494,0.0163045842139624,-0.0405257507908869,-0.0133657337377091,-0.0379397638333447,0.0200406612854582,-14.5564981066667,-28.9,-17.6939385,0.0642990884364502,-0.0267710687271303,-0.0550167966693564,0.0233010021313866
2012-01-01,-0.0334686057828514,-0.0080495896133978,-0.0563268771208385,-0.0311719649661146,-0.0408058176744754,0.0481723309529265,-14.7459135433333,-38.6,-21.7102364,0.0471386502925481,0.0221007760475426,-0.0923561134670132,-0.0223684392852892,-0.0357250259216455,-0.0053964193189655,-0.038842161731015,-0.0602789495056237,-0.0381778701903661,0.0356282963518195,-21.1979635866667,-41.2,-26.1167415,0.0486329548099115,-0.0304402011702795,-0.0462956977725266,-0.0241379707901039,-0.0347994309915877,-0.0007658937611116,-0.0587731199082437,-0.0553552233261704,-0.036656033099133,0.030421962306204,-18.062819123333295,-38.7,-24.3879141,0.0601610275993484,0.0198307395682459,-0.0674443713228809,0.0296945383868951
2012-02-01,-0.0318261234492354,0.0027905365880265,-0.0496604653691186,-0.0390790448896032,-0.0486701802092488,0.0604648917330612,-16.3059909166667,-35.0,-20.7991437,0.0447641800312625,-0.0063455035505142,-0.0968904537348551,0.0076827217029435,-0.0334686057828514,-0.0080495896133978,-0.0563268771208385,-0.0311719649661146,-0.0408058176744754,0.0481723309529265,-14.7459135433333,-38.6,-21.7102364,0.0471386502925481,0.0221007760475426,-0.0923561134670132,-0.0223684392852892,-0.0357250259216455,-0.0053964193189655,-0.038842161731015,-0.0602789495056237,-0.0381778701903661,0.0356282963518195,-21.1979635866667,-41.2,-26.1167415,0.0486329548099115,-0.0304402011702795,-0.0462956977725266,-0.0241379707901039
2012-03-01,-0.0445940068894694,-0.0363938520253697,-0.0734863983890452,-0.0574398745467954,-0.0500037991960766,0.0663570351744855,-16.4419181533333,-33.3,-17.7370972,0.0437576651899185,-0.000648173886327,-0.0955196726995843,0.000276035773906,-0.0318261234492354,0.0027905365880265,-0.0496604653691186,-0.0390790448896032,-0.0486701802092488,0.0604648917330612,-16.3059909166667,-35.0,-20.7991437,0.0447641800312625,-0.0063455035505142,-0.0968904537348551,0.0076827217029435,-0.0334686057828514,-0.0080495896133978,-0.0563268771208385,-0.0311719649661146,-0.0408058176744754,0.0481723309529265,-14.7459135433333,-38.6,-21.7102364,0.0471386502925481,0.0221007760475426,-0.0923561134670132,-0.0223684392852892
2012-04-01,-0.0464143259805789,-0.026696666436953,-0.0695954169436383,-0.0475485439840905,-0.0560115786923738,0.0778727293516894,-14.50428793,-32.1,-19.2767504,0.0315215649636133,-0.0017902001910061,-0.0888682486879606,0.0069978886859152,-0.0445940068894694,-0.0363938520253697,-0.0734863983890452,-0.0574398745467954,-0.0500037991960766,0.0663570351744855,-16.4419181533333,-33.3,-17.7370972,0.0437576651899185,-0.000648173886327,-0.0955196726995843,0.000276035773906,-0.0318261234492354,0.0027905365880265,-0.0496604653691186,-0.0390790448896032,-0.0486701802092488,0.0604648917330612,-16.3059909166667,-35.0,-20.7991437,0.0447641800312625,-0.0063455035505142,-0.0968904537348551,0.0076827217029435
2012-05-01,-0.0504532150944694,-0.0288342292612284,-0.0726335685758234,-0.034681872694728,-0.0571599771396424,0.093232423648752,-15.0787907133333,-36.3,-19.6538349,0.0330649700910479,0.012908174224067,-0.1010968339224343,-0.0022291333637669,-0.0464143259805789,-0.026696666436953,-0.0695954169436383,-0.0475485439840905,-0.0560115786923738,0.0778727293516894,-14.50428793,-32.1,-19.2767504,0.0315215649636133,-0.0017902001910061,-0.0888682486879606,0.0069978886859152,-0.0445940068894694,-0.0363938520253697,-0.0734863983890452,-0.0574398745467954,-0.0500037991960766,0.0663570351744855,-16.4419181533333,-33.3,-17.7370972,0.0437576651899185,-0.000648173886327,-0.0955196726995843,0.000276035773906
2012-06-01,-0.0429187068038103,-0.0360913083981619,-0.0603826230551858,-0.0522184388285147,-0.0570835048524207,0.0969988726434003,-18.48403405,-37.5,-18.8040528,0.0264759530039482,-0.0030241653676812,-0.0730495819666163,0.0190556212464159,-0.0504532150944694,-0.0288342292612284,-0.0726335685758234,-0.034681872694728,-0.0571599771396424,0.093232423648752,-15.0787907133333,-36.3,-19.6538349,0.0330649700910479,0.012908174224067,-0.1010968339224343,-0.0022291333637669,-0.0464143259805789,-0.026696666436953,-0.0695954169436383,-0.0475485439840905,-0.0560115786923738,0.0778727293516894,-14.50428793,-32.1,-19.2767504,0.0315215649636133,-0.0017902001910061,-0.0888682486879606,0.0069978886859152
2012-07-01,-0.0404848254285887,-0.0339824395224042,-0.0697357145484272,-0.0494526555291345,-0.0688705475452655,0.1001502453354685,-17.0792652633333,-39.1,-21.4391736,0.0286680975913959,0.064497047152122,-0.1089309927637938,0.0006821979292093,-0.0429187068038103,-0.0360913083981619,-0.0603826230551858,-0.0522184388285147,-0.0570835048524207,0.0969988726434003,-18.48403405,-37.5,-18.8040528,0.0264759530039482,-0.0030241653676812,-0.0730495819666163,0.0190556212464159,-0.0504532150944694,-0.0288342292612284,-0.0726335685758234,-0.034681872694728,-0.0571599771396424,0.093232423648752,-15.0787907133333,-36.3,-19.6538349,0.0330649700910479,0.012908174224067,-0.1010968339224343,-0.0022291333637669
2012-08-01,-0.0398522491107451,0.0307258236676499,-0.0584171029486331,-0.0518151046289254,-0.0666847606725307,0.0932278985885126,-19.6671932166667,-39.0,-25.3342401,0.0447824068367355,0.046657718747201,-0.0442550006718054,0.0461106208648383,-0.0404848254285887,-0.0339824395224042,-0.0697357145484272,-0.0494526555291345,-0.0688705475452655,0.1001502453354685,-17.0792652633333,-39.1,-21.4391736,0.0286680975913959,0.064497047152122,-0.1089309927637938,0.0006821979292093,-0.0429187068038103,-0.0360913083981619,-0.0603826230551858,-0.0522184388285147,-0.0570835048524207,0.0969988726434003,-18.48403405,-37.5,-18.8040528,0.0264759530039482,-0.0030241653676812,-0.0730495819666163,0.0190556212464159
2012-09-01,-0.0553001676251341,-0.0424270318664659,-0.0840398302663762,-0.0337413790910554,-0.0595535047909034,0.0835709919028442,-18.9747612066667,-37.7,-19.4196513,0.0420928224707797,0.0467849761651173,-0.1080542870980281,-0.0050501425549471,-0.0398522491107451,0.0307258236676499,-0.0584171029486331,-0.0518151046289254,-0.0666847606725307,0.0932278985885126,-19.6671932166667,-39.0,-25.3342401,0.0447824068367355,0.046657718747201,-0.0442550006718054,0.0461106208648383,-0.0404848254285887,-0.0339824395224042,-0.0697357145484272,-0.0494526555291345,-0.0688705475452655,0.1001502453354685,-17.0792652633333,-39.1,-21.4391736,0.0286680975913959,0.064497047152122,-0.1089309927637938,0.0006821979292093
2012-10-01,-0.0720997653396535,-0.0131954200849069,-0.0625820453122178,-0.0422828509199275,-0.0671389481193847,0.0746862210612313,-18.12274458,-37.7,-20.3670458,0.0385261297093881,-0.0272903027853987,-0.0872667665358823,-0.0038926420794229,-0.0553001676251341,-0.0424270318664659,-0.0840398302663762,-0.0337413790910554,-0.0595535047909034,0.0835709919028442,-18.9747612066667,-37.7,-19.4196513,0.0420928224707797,0.0467849761651173,-0.1080542870980281,-0.0050501425549471,-0.0398522491107451,0.0307258236676499,-0.0584171029486331,-0.0518151046289254,-0.0666847606725307,0.0932278985885126,-19.6671932166667,-39.0,-25.3342401,0.0447824068367355,0.046657718747201,-0.0442550006718054,0.0461106208648383
2012-11-01,-0.0378924296807969,-0.0286525963153438,-0.0628809359758584,-0.0333770657344771,-0.0659695470649079,0.0765726376726556,-16.25393335,-38.8,-17.4223321,0.0320463839745528,0.0444225101480104,-0.094039133667942,-0.0078442462579708,-0.0720997653396535,-0.0131954200849069,-0.0625820453122178,-0.0422828509199275,-0.0671389481193847,0.0746862210612313,-18.12274458,-37.7,-20.3670458,0.0385261297093881,-0.0272903027853987,-0.0872667665358823,-0.0038926420794229,-0.0553001676251341,-0.0424270318664659,-0.0840398302663762,-0.0337413790910554,-0.0595535047909034,0.0835709919028442,-18.9747612066667,-37.7,-19.4196513,0.0420928224707797,0.0467849761651173,-0.1080542870980281,-0.0050501425549471
2012-12-01,-0.0199152079099693,-0.0036446719776046,-0.0720492194999051,-0.0104769661282615,-0.0663986946689698,0.0638396342658991,-16.5101205323333,-40.4,-22.3213992,0.0321223940000141,-0.0135148536968157,-0.07427078245101,0.0779517892472609,-0.0378924296807969,-0.0286525963153438,-0.0628809359758584,-0.0333770657344771,-0.0659695470649079,0.0765726376726556,-16.25393335,-38.8,-17.4223321,0.0320463839745528,0.0444225101480104,-0.094039133667942,-0.0078442462579708,-0.0720997653396535,-0.0131954200849069,-0.0625820453122178,-0.0422828509199275,-0.0671389481193847,0.0746862210612313,-18.12274458,-37.7,-20.3670458,0.0385261297093881,-0.0272903027853987,-0.0872667665358823,-0.0038926420794229
2013-01-01,-0.0360790952853848,-0.0417010736821064,-0.0557246923745582,-0.0192566354546599,-0.0655146860304611,0.0488160351183317,-17.4477800266667,-40.7,-19.2655939,0.026289667455976,0.0013089299802411,-0.0489414332157736,0.023094679899553,-0.0199152079099693,-0.0036446719776046,-0.0720492194999051,-0.0104769661282615,-0.0663986946689698,0.0638396342658991,-16.5101205323333,-40.4,-22.3213992,0.0321223940000141,-0.0135148536968157,-0.07427078245101,0.0779517892472609,-0.0378924296807969,-0.0286525963153438,-0.0628809359758584,-0.0333770657344771,-0.0659695470649079,0.0765726376726556,-16.25393335,-38.8,-17.4223321,0.0320463839745528,0.0444225101480104,-0.094039133667942,-0.0078442462579708
2013-02-01,-0.0322612354288569,-0.0572745585138667,-0.0677067769843509,-0.0154535820280798,-0.060330938940825,0.03229549566041,-14.4226296233333,-32.7,-13.2081848,0.0213188873190963,0.0179575397685556,-0.0329695950708588,0.0103920588222852,-0.0360790952853848,-0.0417010736821064,-0.0557246923745582,-0.0192566354546599,-0.0655146860304611,0.0488160351183317,-17.4477800266667,-40.7,-19.2655939,0.026289667455976,0.0013089299802411,-0.0489414332157736,0.023094679899553,-0.0199152079099693,-0.0036446719776046,-0.0720492194999051,-0.0104769661282615,-0.0663986946689698,0.0638396342658991,-16.5101205323333,-40.4,-22.3213992,0.0321223940000141,-0.0135148536968157,-0.07427078245101,0.0779517892472609
2013-03-01,-0.0252073293030328,-0.0078113520893143,-0.0231829973875106,-0.0364785114465551,-0.0627352400572531,0.0259734914786333,-15.5409141033333,-32.5,-17.8231316,-0.0005303812662766,-0.0468743974267078,-0.0503245062148991,0.0377584190717108,-0.0322612354288569,-0.0572745585138667,-0.0677067769843509,-0.0154535820280798,-0.060330938940825,0.03229549566041,-14.4226296233333,-32.7,-13.2081848,0.0213188873190963,0.0179575397685556,-0.0329695950708588,0.0103920588222852,-0.0360790952853848,-0.0417010736821064,-0.0557246923745582,-0.0192566354546599,-0.0655146860304611,0.0488160351183317,-17.4477800266667,-40.7,-19.2655939,0.026289667455976,0.0013089299802411,-0.0489414332157736,0.023094679899553
2013-04-01,-0.0192994903887919,-0.0495285946217229,-0.0389897647127579,0.0249178853410434,-0.0578137156831433,0.0140663166773258,-15.2893654266667,-33.1,-16.3181302,-0.0059464991877256,0.0339769636134272,-0.0452335290535978,0.0278134374044265,-0.0252073293030328,-0.0078113520893143,-0.0231829973875106,-0.0364785114465551,-0.0627352400572531,0.0259734914786333,-15.5409141033333,-32.5,-17.8231316,-0.0005303812662766,-0.0468743974267078,-0.0503245062148991,0.0377584190717108,-0.0322612354288569,-0.0572745585138667,-0.0677067769843509,-0.0154535820280798,-0.060330938940825,0.03229549566041,-14.4226296233333,-32.7,-13.2081848,0.0213188873190963,0.0179575397685556,-0.0329695950708588,0.0103920588222852
2013-05-01,-0.0099255390656809,-0.0255596325578233,-0.0288560296266542,-0.000825845063356,-0.0553410606403614,0.0039728607779991,-13.1976761976667,-30.9,-13.4898875,0.0065041248189583,0.1083999953034622,-0.0312121737904114,0.0104233159537585,-0.0192994903887919,-0.0495285946217229,-0.0389897647127579,0.0249178853410434,-0.0578137156831433,0.0140663166773258,-15.2893654266667,-33.1,-16.3181302,-0.0059464991877256,0.0339769636134272,-0.0452335290535978,0.0278134374044265,-0.0252073293030328,-0.0078113520893143,-0.0231829973875106,-0.0364785114465551,-0.0627352400572531,0.0259734914786333,-15.5409141033333,-32.5,-17.8231316,-0.0005303812662766,-0.0468743974267078,-0.0503245062148991,0.0377584190717108
2013-06-01,0.0069286704675697,-0.0202884605829742,-0.0236544446633502,0.012953109485994,-0.0494713038776764,-0.0024482553258984,-12.6651810706667,-29.8,-13.9685853,0.0130812928046459,0.0604023250976095,-0.0314132434250575,0.0252837505127745,-0.0099255390656809,-0.0255596325578233,-0.0288560296266542,-0.000825845063356,-0.0553410606403614,0.0039728607779991,-13.1976761976667,-30.9,-13.4898875,0.0065041248189583,0.1083999953034622,-0.0312121737904114,0.0104233159537585,-0.0192994903887919,-0.0495285946217229,-0.0389897647127579,0.0249178853410434,-0.0578137156831433,0.0140663166773258,-15.2893654266667,-33.1,-16.3181302,-0.0059464991877256,0.0339769636134272,-0.0452335290535978,0.0278134374044265
2013-07-01,-0.0085669502097429,-0.0291347363019331,-0.0202246941883101,-0.0195840179727166,-0.043185043099176,-0.0097940045876496,-13.8360440293333,-30.5,-7.08182825,0.0122821102760442,-0.0327869859475815,-0.0044558439444708,0.0146242181807938,0.0069286704675697,-0.0202884605829742,-0.0236544446633502,0.012953109485994,-0.0494713038776764,-0.0024482553258984,-12.6651810706667,-29.8,-13.9685853,0.0130812928046459,0.0604023250976095,-0.0314132434250575,0.0252837505127745,-0.0099255390656809,-0.0255596325578233,-0.0288560296266542,-0.000825845063356,-0.0553410606403614,0.0039728607779991,-13.1976761976667,-30.9,-13.4898875,0.0065041248189583,0.1083999953034622,-0.0312121737904114,0.0104233159537585
2013-08-01,0.0003456920939504,-0.0872958787578301,-0.0188343243006459,0.0271520374874008,-0.0374402395133195,-0.0160432883017156,-11.6919407026667,-24.0,-0.413255776,-0.0009963337982412,-0.0136330346869772,-0.0361594368158417,0.0326639742052314,-0.0085669502097429,-0.0291347363019331,-0.0202246941883101,-0.0195840179727166,-0.043185043099176,-0.0097940045876496,-13.8360440293333,-30.5,-7.08182825,0.0122821102760442,-0.0327869859475815,-0.0044558439444708,0.0146242181807938,0.0069286704675697,-0.0202884605829742,-0.0236544446633502,0.012953109485994,-0.0494713038776764,-0.0024482553258984,-12.6651810706667,-29.8,-13.9685853,0.0130812928046459,0.0604023250976095,-0.0314132434250575,0.0252837505127745
2013-09-01,0.0199320988859623,-0.0163815321155214,0.0073612526051443,0.0186422447209615,-0.0389272513319465,-0.0277283833531667,-12.00792449,-27.7,-1.29428277,0.0014322962825472,-0.019158141866455,0.0130802965569154,0.033330227853197,0.0003456920939504,-0.0872958787578301,-0.0188343243006459,0.0271520374874008,-0.0374402395133195,-0.0160432883017156,-11.6919407026667,-24.0,-0.413255776,-0.0009963337982412,-0.0136330346869772,-0.0361594368158417,0.0326639742052314,-0.0085669502097429,-0.0291347363019331,-0.0202246941883101,-0.0195840179727166,-0.043185043099176,-0.0097940045876496,-13.8360440293333,-30.5,-7.08182825,0.0122821102760442,-0.0327869859475815,-0.0044558439444708,0.0146242181807938
2013-10-01,0.0193781980049241,-0.0403999016545206,0.0049149171857587,0.0132757848945326,-0.0294633031171667,-0.0400508699388977,-14.4131403366667,-29.5,-9.84458296,-0.0016508974185018,0.0266652640368958,0.0326638756138804,0.0298753303423193,0.0199320988859623,-0.0163815321155214,0.0073612526051443,0.0186422447209615,-0.0389272513319465,-0.0277283833531667,-12.00792449,-27.7,-1.29428277,0.0014322962825472,-0.019158141866455,0.0130802965569154,0.033330227853197,0.0003456920939504,-0.0872958787578301,-0.0188343243006459,0.0271520374874008,-0.0374402395133195,-0.0160432883017156,-11.6919407026667,-24.0,-0.413255776,-0.0009963337982412,-0.0136330346869772,-0.0361594368158417,0.0326639742052314
2013-11-01,0.0263113895218651,-0.0122427795156774,0.0108594028168997,0.0145642070652254,-0.0227214805833728,-0.0571358759677478,-12.52880471,-28.9,-7.20566375,-0.0049981445857278,-0.0867854870443789,0.0368750708923943,0.0141721900956648,0.0193781980049241,-0.0403999016545206,0.0049149171857587,0.0132757848945326,-0.0294633031171667,-0.0400508699388977,-14.4131403366667,-29.5,-9.84458296,-0.0016508974185018,0.0266652640368958,0.0326638756138804,0.0298753303423193,0.0199320988859623,-0.0163815321155214,0.0073612526051443,0.0186422447209615,-0.0389272513319465,-0.0277283833531667,-12.00792449,-27.7,-1.29428277,0.0014322962825472,-0.019158141866455,0.0130802965569154,0.033330227853197
2013-12-01,0.0228538629216235,-0.027790630752694,0.0215416104595451,0.0073683633553907,-0.0244273480017174,-0.0648529647533075,-10.4855015666667,-28.2,-3.92062286,0.0060828053688837,0.0598459971409579,0.0378426788664398,0.0346447480037346,0.0263113895218651,-0.0122427795156774,0.0108594028168997,0.0145642070652254,-0.0227214805833728,-0.0571358759677478,-12.52880471,-28.9,-7.20566375,-0.0049981445857278,-0.0867854870443789,0.0368750708923943,0.0141721900956648,0.0193781980049241,-0.0403999016545206,0.0049149171857587,0.0132757848945326,-0.0294633031171667,-0.0400508699388977,-14.4131403366667,-29.5,-9.84458296,-0.0016508974185018,0.0266652640368958,0.0326638756138804,0.0298753303423193
2014-01-01,0.0299523995399795,0.0065507202511732,0.0074952963951222,0.0088628427390755,-0.0168258878993032,-0.0720432490709628,-9.491918683333328,-18.3,-3.4445963,-0.0193566773267823,-0.0058929506724272,0.0162047119155381,-0.0048602454311668,0.0228538629216235,-0.027790630752694,0.0215416104595451,0.0073683633553907,-0.0244273480017174,-0.0648529647533075,-10.4855015666667,-28.2,-3.92062286,0.0060828053688837,0.0598459971409579,0.0378426788664398,0.0346447480037346,0.0263113895218651,-0.0122427795156774,0.0108594028168997,0.0145642070652254,-0.0227214805833728,-0.0571358759677478,-12.52880471,-28.9,-7.20566375,-0.0049981445857278,-0.0867854870443789,0.0368750708923943,0.0141721900956648
2014-02-01,0.0370803700454214,0.003780046594219,0.0284441057718458,0.0273501877507342,-0.012953645193126,-0.084610366909442,-8.75013501666667,-20.9,-7.42251061,-0.0318240252064239,-0.0093395782120135,0.0251969757346692,0.0213749274766685,0.0299523995399795,0.0065507202511732,0.0074952963951222,0.0088628427390755,-0.0168258878993032,-0.0720432490709628,-9.491918683333328,-18.3,-3.4445963,-0.0193566773267823,-0.0058929506724272,0.0162047119155381,-0.0048602454311668,0.0228538629216235,-0.027790630752694,0.0215416104595451,0.0073683633553907,-0.0244273480017174,-0.0648529647533075,-10.4855015666667,-28.2,-3.92062286,0.0060828053688837,0.0598459971409579,0.0378426788664398,0.0346447480037346
2014-03-01,0.0357376180349175,-0.0236266535678684,0.0003136779850825,0.044622894396566,-0.0048242824742246,-0.098595495898138,-10.82844497,-24.1,0.946096251,-0.0153098453212079,0.0628564349545865,0.0374337662282142,-0.0101283428853173,0.0370803700454214,0.003780046594219,0.0284441057718458,0.0273501877507342,-0.012953645193126,-0.084610366909442,-8.75013501666667,-20.9,-7.42251061,-0.0318240252064239,-0.0093395782120135,0.0251969757346692,0.0213749274766685,0.0299523995399795,0.0065507202511732,0.0074952963951222,0.0088628427390755,-0.0168258878993032,-0.0720432490709628,-9.491918683333328,-18.3,-3.4445963,-0.0193566773267823,-0.0058929506724272,0.0162047119155381,-0.0048602454311668
2014-04-01,0.0426257766172293,0.0368685146701173,0.0313953002792466,-0.0006493953963717,-0.0037753297789695,-0.106703853622049,-9.278617623333329,-16.3,-3.57763848,-0.0018755723704968,-0.0131444477007702,0.0691493504193854,0.0189586849683456,0.0357376180349175,-0.0236266535678684,0.0003136779850825,0.044622894396566,-0.0048242824742246,-0.098595495898138,-10.82844497,-24.1,0.946096251,-0.0153098453212079,0.0628564349545865,0.0374337662282142,-0.0101283428853173,0.0370803700454214,0.003780046594219,0.0284441057718458,0.0273501877507342,-0.012953645193126,-0.084610366909442,-8.75013501666667,-20.9,-7.42251061,-0.0318240252064239,-0.0093395782120135,0.0251969757346692,0.0213749274766685
2014-05-01,0.0411358377415558,0.002546347250532,0.0203870070168985,0.0221773085584064,0.0042919373944956,-0.1197779211988301,-7.55311239233333,-14.2,-1.39293251,-0.0050273552673756,-0.0695207921752554,0.0432555650244017,0.0657233886657877,0.0426257766172293,0.0368685146701173,0.0313953002792466,-0.0006493953963717,-0.0037753297789695,-0.106703853622049,-9.278617623333329,-16.3,-3.57763848,-0.0018755723704968,-0.0131444477007702,0.0691493504193854,0.0189586849683456,0.0357376180349175,-0.0236266535678684,0.0003136779850825,0.044622894396566,-0.0048242824742246,-0.098595495898138,-10.82844497,-24.1,0.946096251,-0.0153098453212079,0.0628564349545865,0.0374337662282142,-0.0101283428853173
