@date,"@dlog(inv1,0,12)","@dlog(inv2,0,12)","@dlog(inv3,0,12)","@dlog(inv4,0,12)","@dlog(inv5,0,12)","@dlog(inv6,0,12)","@dlog(inv7,0,12)","@dlog(inv8,0,12)",inv9,"@dlog(inv1(-1),0,12)","@dlog(inv2(-1),0,12)","@dlog(inv3(-1),0,12)","@dlog(inv4(-1),0,12)","@dlog(inv5(-1),0,12)","@dlog(inv6(-1),0,12)","@dlog(inv7(-1),0,12)","@dlog(inv8(-1),0,12)",inv9(-1),"@dlog(inv1(-2),0,12)","@dlog(inv2(-2),0,12)","@dlog(inv3(-2),0,12)","@dlog(inv4(-2),0,12)","@dlog(inv5(-2),0,12)","@dlog(inv6(-2),0,12)","@dlog(inv7(-2),0,12)","@dlog(inv8(-2),0,12)",inv9(-2)
2004-12-01,0.0682285226313634,0.1927870888336151,-0.0338404815748205,-0.0275541946051856,0.0285582921344174,0.4805172477067554,0.8944811160218062,0.2513316119032449,3.69,0.054362246223234,0.1890240677147545,0.0542810419068677,-0.0130341511359741,0.0259884105772361,0.4697474478130594,0.9558008283011876,0.2533975555742635,3.87,0.0657124826122084,-0.0508956096938266,0.0650160861943591,-0.0153802337174848,0.0253298475937802,0.0433600334593169,0.5052430397127913,-0.1506230732557956,3.98
2005-01-01,0.0510448485572112,0.0922382693767644,0.0197737328349223,-0.0296126776725174,0.0291981447566813,0.4884109355948922,0.1907719675967456,0.5573401488886791,3.63,0.0682285226313634,0.1927870888336151,-0.0338404815748205,-0.0275541946051856,0.0285582921344174,0.4805172477067554,0.8944811160218062,0.2513316119032449,3.69,0.054362246223234,0.1890240677147545,0.0542810419068677,-0.0130341511359741,0.0259884105772361,0.4697474478130594,0.9558008283011876,0.2533975555742635,3.87
2005-02-01,0.0332504019467876,0.0764157195131165,-0.0134385421363951,-0.0384331786579457,0.0199175999890632,-0.4900962157193244,0.2308559931664824,-0.7396347384863606,3.62,0.0510448485572112,0.0922382693767644,0.0197737328349223,-0.0296126776725174,0.0291981447566813,0.4884109355948922,0.1907719675967456,0.5573401488886791,3.63,0.0682285226313634,0.1927870888336151,-0.0338404815748205,-0.0275541946051856,0.0285582921344174,0.4805172477067554,0.8944811160218062,0.2513316119032449,3.69
2005-03-01,0.0671501297655625,0.0584835808230224,0.0455537853551257,0.0095017235223728,0.0325700937519224,0.0476190752695462,0.69807254604628,-0.1688697592815184,3.76,0.0332504019467876,0.0764157195131165,-0.0134385421363951,-0.0384331786579457,0.0199175999890632,-0.4900962157193244,0.2308559931664824,-0.7396347384863606,3.62,0.0510448485572112,0.0922382693767644,0.0197737328349223,-0.0296126776725174,0.0291981447566813,0.4884109355948922,0.1907719675967456,0.5573401488886791,3.63
2005-04-01,0.1083286140425618,0.1993729361312137,0.0354310464139313,0.0290634979210029,0.0233604939877034,0.4582971277480503,0.6728212874489844,0.3753687344863579,3.57,0.0671501297655625,0.0584835808230224,0.0455537853551257,0.0095017235223728,0.0325700937519224,0.0476190752695462,0.69807254604628,-0.1688697592815184,3.76,0.0332504019467876,0.0764157195131165,-0.0134385421363951,-0.0384331786579457,0.0199175999890632,-0.4900962157193244,0.2308559931664824,-0.7396347384863606,3.62
2005-05-01,0.0526499121823027,0.1716494118316269,-0.0061448004796167,-0.0158847440173843,0.0291694893005036,0.8845034245184547,0.7995198028388124,0.9243144981495436,3.41,0.1083286140425618,0.1993729361312137,0.0354310464139313,0.0290634979210029,0.0233604939877034,0.4582971277480503,0.6728212874489844,0.3753687344863579,3.57,0.0671501297655625,0.0584835808230224,0.0455537853551257,0.0095017235223728,0.0325700937519224,0.0476190752695462,0.69807254604628,-0.1688697592815184,3.76
2005-06-01,0.0603377989113029,0.1154198720891983,0.0076811368493761,-0.0182526956522428,0.0300552377356195,-0.1130040467772364,0.6606770197089648,-0.4000735897016003,3.25,0.0526499121823027,0.1716494118316269,-0.0061448004796167,-0.0158847440173843,0.0291694893005036,0.8845034245184547,0.7995198028388124,0.9243144981495436,3.41,0.1083286140425618,0.1993729361312137,0.0354310464139313,0.0290634979210029,0.0233604939877034,0.4582971277480503,0.6728212874489844,0.3753687344863579,3.57
2005-07-01,0.0307763503975717,0.0095346201314505,-0.0524837022293205,-0.0254226202097775,0.0311767160401146,-0.3701064931407263,0.0831035476854342,-0.560967853483282,3.32,0.0603377989113029,0.1154198720891983,0.0076811368493761,-0.0182526956522428,0.0300552377356195,-0.1130040467772364,0.6606770197089648,-0.4000735897016003,3.25,0.0526499121823027,0.1716494118316269,-0.0061448004796167,-0.0158847440173843,0.0291694893005036,0.8845034245184547,0.7995198028388124,0.9243144981495436,3.41
2005-08-01,0.0815002969718721,0.2027360588497231,-0.0162067450692928,-0.0319496688529019,0.0310904161281211,0.186188108231784,0.097171067005032,0.21639868166986,3.32,0.0307763503975717,0.0095346201314505,-0.0524837022293205,-0.0254226202097775,0.0311767160401146,-0.3701064931407263,0.0831035476854342,-0.560967853483282,3.32,0.0603377989113029,0.1154198720891983,0.0076811368493761,-0.0182526956522428,0.0300552377356195,-0.1130040467772364,0.6606770197089648,-0.4000735897016003,3.25
2005-09-01,0.0564985408480378,0.0921344890502968,0.0165475140489572,-0.0039142278182993,0.0347517643958727,0.6400720898322927,0.3917724734351413,0.7355888566317307,3.16,0.0815002969718721,0.2027360588497231,-0.0162067450692928,-0.0319496688529019,0.0310904161281211,0.186188108231784,0.097171067005032,0.21639868166986,3.32,0.0307763503975717,0.0095346201314505,-0.0524837022293205,-0.0254226202097775,0.0311767160401146,-0.3701064931407263,0.0831035476854342,-0.560967853483282,3.32
2005-10-01,0.0084665796662228,0.0277071389630698,0.0110811806816428,0.0001553675611196,0.0285631338650809,0.4866142496493317,0.2752253330124112,0.5912195780240523,3.32,0.0564985408480378,0.0921344890502968,0.0165475140489572,-0.0039142278182993,0.0347517643958727,0.6400720898322927,0.3917724734351413,0.7355888566317307,3.16,0.0815002969718721,0.2027360588497231,-0.0162067450692928,-0.0319496688529019,0.0310904161281211,0.186188108231784,0.097171067005032,0.21639868166986,3.32
2005-11-01,0.0869759509705039,0.0905505191066193,0.0302718822280638,-0.0030566036712844,0.031225294866596,0.3574419744708734,0.5959682789897052,0.1722904371033475,3.53,0.0084665796662228,0.0277071389630698,0.0110811806816428,0.0001553675611196,0.0285631338650809,0.4866142496493317,0.2752253330124112,0.5912195780240523,3.32,0.0564985408480378,0.0921344890502968,0.0165475140489572,-0.0039142278182993,0.0347517643958727,0.6400720898322927,0.3917724734351413,0.7355888566317307,3.16
2005-12-01,0.0781554058891584,0.1274948774826842,0.1836393803067118,0.0521035228187338,0.0302065350152096,0.140765783460381,-0.2383390423198985,0.3556814736200042,3.41,0.0869759509705039,0.0905505191066193,0.0302718822280638,-0.0030566036712844,0.031225294866596,0.3574419744708734,0.5959682789897052,0.1722904371033475,3.53,0.0084665796662228,0.0277071389630698,0.0110811806816428,0.0001553675611196,0.0285631338650809,0.4866142496493317,0.2752253330124112,0.5912195780240523,3.32
2006-01-01,0.036756280345644,-0.0385566818949598,0.0823671862304786,0.0757285743813085,0.0278476718345235,0.2233152876732997,0.882220740154727,0.0258439891939872,3.39,0.0781554058891584,0.1274948774826842,0.1836393803067118,0.0521035228187338,0.0302065350152096,0.140765783460381,-0.2383390423198985,0.3556814736200042,3.41,0.0869759509705039,0.0905505191066193,0.0302718822280638,-0.0030566036712844,0.031225294866596,0.3574419744708734,0.5959682789897052,0.1722904371033475,3.53
2006-02-01,0.0785043519868704,0.0757507262743697,0.024889814699768,0.0551222907520552,0.0283938055823096,0.0826808795537115,0.1557963459894047,0.0399279481472643,3.55,0.036756280345644,-0.0385566818949598,0.0823671862304786,0.0757285743813085,0.0278476718345235,0.2233152876732997,0.882220740154727,0.0258439891939872,3.39,0.0781554058891584,0.1274948774826842,0.1836393803067118,0.0521035228187338,0.0302065350152096,0.140765783460381,-0.2383390423198985,0.3556814736200042,3.41
2006-03-01,0.0809936296582058,0.1622894376224959,0.0430081419713497,0.063725807725163,0.0242393897733785,0.1692453799397277,0.2326237624528832,0.1356134512558036,3.73,0.0785043519868704,0.0757507262743697,0.024889814699768,0.0551222907520552,0.0283938055823096,0.0826808795537115,0.1557963459894047,0.0399279481472643,3.55,0.036756280345644,-0.0385566818949598,0.0823671862304786,0.0757285743813085,0.0278476718345235,0.2233152876732997,0.882220740154727,0.0258439891939872,3.39
2006-04-01,0.0214153091671507,-0.099405520265412,0.0334398494530132,0.0333326625087595,0.0352863568851677,0.2278937319970211,0.3195263381223423,0.1839690527558257,4.01,0.0809936296582058,0.1622894376224959,0.0430081419713497,0.063725807725163,0.0242393897733785,0.1692453799397277,0.2326237624528832,0.1356134512558036,3.73,0.0785043519868704,0.0757507262743697,0.024889814699768,0.0551222907520552,0.0283938055823096,0.0826808795537115,0.1557963459894047,0.0399279481472643,3.55
2006-05-01,0.0671785163143319,0.0416424242539665,0.0705705514439918,0.0537311379575591,0.0308641003218701,0.5223898358927563,0.3817949858773151,0.5784977908371776,4.06,0.0214153091671507,-0.099405520265412,0.0334398494530132,0.0333326625087595,0.0352863568851677,0.2278937319970211,0.3195263381223423,0.1839690527558257,4.01,0.0809936296582058,0.1622894376224959,0.0430081419713497,0.063725807725163,0.0242393897733785,0.1692453799397277,0.2326237624528832,0.1356134512558036,3.73
2006-06-01,0.0491224670634169,0.0568742265412094,0.0904072295883731,0.0744750867042585,0.0309446059544971,0.1039774673916866,0.0466865000195753,0.1377701422305506,4.08,0.0671785163143319,0.0416424242539665,0.0705705514439918,0.0537311379575591,0.0308641003218701,0.5223898358927563,0.3817949858773151,0.5784977908371776,4.06,0.0214153091671507,-0.099405520265412,0.0334398494530132,0.0333326625087595,0.0352863568851677,0.2278937319970211,0.3195263381223423,0.1839690527558257,4.01
2006-07-01,0.0568438443601229,-0.1359361402008918,0.0805607022023204,0.0692796178835477,0.0269495939635842,0.0073129461285503,-0.1419723761895213,0.0842981234310808,4.1,0.0491224670634169,0.0568742265412094,0.0904072295883731,0.0744750867042585,0.0309446059544971,0.1039774673916866,0.0466865000195753,0.1377701422305506,4.08,0.0671785163143319,0.0416424242539665,0.0705705514439918,0.0537311379575591,0.0308641003218701,0.5223898358927563,0.3817949858773151,0.5784977908371776,4.06
2006-08-01,0.0574631720623628,0.055855633102448,0.1192767623425261,0.1110893099999019,0.0274333525205943,0.2709338322367962,0.3668092218502803,0.2382423378107834,3.97,0.0568438443601229,-0.1359361402008918,0.0805607022023204,0.0692796178835477,0.0269495939635842,0.0073129461285503,-0.1419723761895213,0.0842981234310808,4.1,0.0491224670634169,0.0568742265412094,0.0904072295883731,0.0744750867042585,0.0309446059544971,0.1039774673916866,0.0466865000195753,0.1377701422305506,4.08
2006-09-01,0.061042130004699,0.018136587027298,0.069387271018785,0.0599246321347433,0.0263912720800574,0.2258305260899629,0.5315068899985053,0.1030269504450274,3.84,0.0574631720623628,0.055855633102448,0.1192767623425261,0.1110893099999019,0.0274333525205943,0.2709338322367962,0.3668092218502803,0.2382423378107834,3.97,0.0568438443601229,-0.1359361402008918,0.0805607022023204,0.0692796178835477,0.0269495939635842,0.0073129461285503,-0.1419723761895213,0.0842981234310808,4.1
2006-10-01,0.1080357800771532,0.1146331586213538,0.0742152382738208,0.0909883268060109,0.0296773579664995,0.4570304883045075,0.3155154900687229,0.5112131662994734,3.88,0.061042130004699,0.018136587027298,0.069387271018785,0.0599246321347433,0.0263912720800574,0.2258305260899629,0.5315068899985053,0.1030269504450274,3.84,0.0574631720623628,0.055855633102448,0.1192767623425261,0.1110893099999019,0.0274333525205943,0.2709338322367962,0.3668092218502803,0.2382423378107834,3.97
2006-11-01,0.0509410527453004,0.0150347078175485,0.1399044665847206,0.1121535819071235,0.0278276642725963,0.3730061712972983,-0.1311481927733915,0.6947574459052656,3.8,0.1080357800771532,0.1146331586213538,0.0742152382738208,0.0909883268060109,0.0296773579664995,0.4570304883045075,0.3155154900687229,0.5112131662994734,3.88,0.061042130004699,0.018136587027298,0.069387271018785,0.0599246321347433,0.0263912720800574,0.2258305260899629,0.5315068899985053,0.1030269504450274,3.84
2006-12-01,0.0499745103768622,-0.1105561535371517,0.1057130393019987,0.0983817040638177,0.0299127989264791,0.4693295818310296,0.2286713320681208,0.555261270655059,3.9,0.0509410527453004,0.0150347078175485,0.1399044665847206,0.1121535819071235,0.0278276642725963,0.3730061712972983,-0.1311481927733915,0.6947574459052656,3.8,0.1080357800771532,0.1146331586213538,0.0742152382738208,0.0909883268060109,0.0296773579664995,0.4570304883045075,0.3155154900687229,0.5112131662994734,3.88
2007-01-01,0.1122590860043812,0.2025047068870353,0.1273824839788204,0.0632011951697197,0.028068628695939,0.0172286970645849,-0.1854250344475616,0.096951624479102,4.1,0.0499745103768622,-0.1105561535371517,0.1057130393019987,0.0983817040638177,0.0299127989264791,0.4693295818310296,0.2286713320681208,0.555261270655059,3.9,0.0509410527453004,0.0150347078175485,0.1399044665847206,0.1121535819071235,0.0278276642725963,0.3730061712972983,-0.1311481927733915,0.6947574459052656,3.8
2007-02-01,0.0683920744586545,-0.0359472299224794,0.1404395594300833,0.0642154775876964,0.0288442996367166,0.4467139939518887,0.6694866390948615,0.2787778678622601,4.12,0.1122590860043812,0.2025047068870353,0.1273824839788204,0.0632011951697197,0.028068628695939,0.0172286970645849,-0.1854250344475616,0.096951624479102,4.1,0.0499745103768622,-0.1105561535371517,0.1057130393019987,0.0983817040638177,0.0299127989264791,0.4693295818310296,0.2286713320681208,0.555261270655059,3.9
2007-03-01,0.0789591223919927,-0.0122097864756742,0.1342270831253751,0.0640322184805821,0.0339521128768396,0.0207466387721861,0.0937313894674822,-0.0223380551804588,4.02,0.0683920744586545,-0.0359472299224794,0.1404395594300833,0.0642154775876964,0.0288442996367166,0.4467139939518887,0.6694866390948615,0.2787778678622601,4.12,0.1122590860043812,0.2025047068870353,0.1273824839788204,0.0632011951697197,0.028068628695939,0.0172286970645849,-0.1854250344475616,0.096951624479102,4.1
2007-04-01,0.055675114346398,0.0591142186293183,0.1073479333283495,0.050937019774409,0.0233868235311893,-0.1292741678181474,-0.2767804805797595,-0.0613055686345145,4.25,0.0789591223919927,-0.0122097864756742,0.1342270831253751,0.0640322184805821,0.0339521128768396,0.0207466387721861,0.0937313894674822,-0.0223380551804588,4.02,0.0683920744586545,-0.0359472299224794,0.1404395594300833,0.0642154775876964,0.0288442996367166,0.4467139939518887,0.6694866390948615,0.2787778678622601,4.12
2007-05-01,0.0656088182242875,0.0121552364448813,0.1274879009286991,0.0650875006132025,0.0229125618983916,-0.1131142303281436,-0.0364729960065624,-0.1423275044305132,4.37,0.055675114346398,0.0591142186293183,0.1073479333283495,0.050937019774409,0.0233868235311893,-0.1292741678181474,-0.2767804805797595,-0.0613055686345145,4.25,0.0789591223919927,-0.0122097864756742,0.1342270831253751,0.0640322184805821,0.0339521128768396,0.0207466387721861,0.0937313894674822,-0.0223380551804588,4.02
2007-06-01,0.0627519972021497,0.0018718295204767,0.0794487135559274,0.0711305811970737,0.0251676830054217,0.1666447116925979,-0.0104076803892034,0.2541433026238664,4.66,0.0656088182242875,0.0121552364448813,0.1274879009286991,0.0650875006132025,0.0229125618983916,-0.1131142303281436,-0.0364729960065624,-0.1423275044305132,4.37,0.055675114346398,0.0591142186293183,0.1073479333283495,0.050937019774409,0.0233868235311893,-0.1292741678181474,-0.2767804805797595,-0.0613055686345145,4.25
2007-07-01,0.0552785703292908,0.307191454536472,0.1427162624934492,0.0549681000035038,0.0256784131574887,0.1876211337111346,-0.3594398884744158,0.3648552020112844,4.63,0.0627519972021497,0.0018718295204767,0.0794487135559274,0.0711305811970737,0.0251676830054217,0.1666447116925979,-0.0104076803892034,0.2541433026238664,4.66,0.0656088182242875,0.0121552364448813,0.1274879009286991,0.0650875006132025,0.0229125618983916,-0.1131142303281436,-0.0364729960065624,-0.1423275044305132,4.37
2007-08-01,0.0306872404621758,-0.0200129978120244,0.1136985095498781,0.0273296678116334,0.0233916610276194,-0.8171626171765656,-0.8339883255488179,-0.8111160378301622,4.43,0.0552785703292908,0.307191454536472,0.1427162624934492,0.0549681000035038,0.0256784131574887,0.1876211337111346,-0.3594398884744158,0.3648552020112844,4.63,0.0627519972021497,0.0018718295204767,0.0794487135559274,0.0711305811970737,0.0251676830054217,0.1666447116925979,-0.0104076803892034,0.2541433026238664,4.66
2007-09-01,0.046258966951111,-0.0932588689191575,0.1236645030272827,0.0410310710335171,0.0215124397473056,-0.5501565432158468,-0.6927296338186277,-0.4863176223681886,4.37,0.0306872404621758,-0.0200129978120244,0.1136985095498781,0.0273296678116334,0.0233916610276194,-0.8171626171765656,-0.8339883255488179,-0.8111160378301622,4.43,0.0552785703292908,0.307191454536472,0.1427162624934492,0.0549681000035038,0.0256784131574887,0.1876211337111346,-0.3594398884744158,0.3648552020112844,4.63
2007-10-01,0.0344706282057449,0.0496776197196187,0.0739975997004211,0.041244033109014,0.020108570077638,-0.4056311249470656,-0.3432113774481191,-0.4282306096655616,4.4,0.046258966951111,-0.0932588689191575,0.1236645030272827,0.0410310710335171,0.0215124397473056,-0.5501565432158468,-0.6927296338186277,-0.4863176223681886,4.37,0.0306872404621758,-0.0200129978120244,0.1136985095498781,0.0273296678116334,0.0233916610276194,-0.8171626171765656,-0.8339883255488179,-0.8111160378301622,4.43
2007-11-01,0.0253243370154292,-0.0816565187543183,-0.0186557831280822,-0.0068194168533866,0.021838619484237,-0.4944825964459624,-0.5090440786609703,-0.4884343673543423,4.25,0.0344706282057449,0.0496776197196187,0.0739975997004211,0.041244033109014,0.020108570077638,-0.4056311249470656,-0.3432113774481191,-0.4282306096655616,4.4,0.046258966951111,-0.0932588689191575,0.1236645030272827,0.0410310710335171,0.0215124397473056,-0.5501565432158468,-0.6927296338186277,-0.4863176223681886,4.37
2007-12-01,0.0662159835700695,0.0781150315117269,-0.016641476738223,-0.00329496375043,0.0154800614272634,-0.3231109939485374,-0.2813757246260841,-0.3360923902556276,4.38,0.0253243370154292,-0.0816565187543183,-0.0186557831280822,-0.0068194168533866,0.021838619484237,-0.4944825964459624,-0.5090440786609703,-0.4884343673543423,4.25,0.0344706282057449,0.0496776197196187,0.0739975997004211,0.041244033109014,0.020108570077638,-0.4056311249470656,-0.3432113774481191,-0.4282306096655616,4.4
2008-01-01,-0.0480669083168736,-0.2273550104901396,0.0297552576852968,0.0266171899999676,0.0176287018820815,-0.0233675555802808,0.3848671454017349,-0.2120730860627482,4.23,0.0662159835700695,0.0781150315117269,-0.016641476738223,-0.00329496375043,0.0154800614272634,-0.3231109939485374,-0.2813757246260841,-0.3360923902556276,4.38,0.0253243370154292,-0.0816565187543183,-0.0186557831280822,-0.0068194168533866,0.021838619484237,-0.4944825964459624,-0.5090440786609703,-0.4884343673543423,4.25
2008-02-01,-0.0096617535703131,-0.0590972633018829,0.0577281736329871,0.0485633635881308,0.0207958368428862,0.1402101095112584,-0.5090535752785907,0.5029718613410061,4.14,-0.0480669083168736,-0.2273550104901396,0.0297552576852968,0.0266171899999676,0.0176287018820815,-0.0233675555802808,0.3848671454017349,-0.2120730860627482,4.23,0.0662159835700695,0.0781150315117269,-0.016641476738223,-0.00329496375043,0.0154800614272634,-0.3231109939485374,-0.2813757246260841,-0.3360923902556276,4.38
2008-03-01,-0.0944789115222368,-0.4209794994918692,0.0123477158675182,-0.0444850782136674,0.0087980501035227,0.5336166555442041,-0.4137926298897198,0.8578502445350739,4.07,-0.0096617535703131,-0.0590972633018829,0.0577281736329871,0.0485633635881308,0.0207958368428862,0.1402101095112584,-0.5090535752785907,0.5029718613410061,4.14,-0.0480669083168736,-0.2273550104901396,0.0297552576852968,0.0266171899999676,0.0176287018820815,-0.0233675555802808,0.3848671454017349,-0.2120730860627482,4.23
2008-04-01,-0.0391641136266169,-0.1241660209279089,0.0245180031254381,-0.0069560962844601,0.0044122782724613,0.5417878771259712,0.7377534273455062,0.4480259004491636,4.28,-0.0944789115222368,-0.4209794994918692,0.0123477158675182,-0.0444850782136674,0.0087980501035227,0.5336166555442041,-0.4137926298897198,0.8578502445350739,4.07,-0.0096617535703131,-0.0590972633018829,0.0577281736329871,0.0485633635881308,0.0207958368428862,0.1402101095112584,-0.5090535752785907,0.5029718613410061,4.14
2008-05-01,-0.0910338534281898,-0.3905666038794528,-0.0086956313524151,-0.0630507355803073,0.0028564382152493,-1.1026019306444166,-1.6239220036672322,-0.9513945264676096,4.42,-0.0391641136266169,-0.1241660209279089,0.0245180031254381,-0.0069560962844601,0.0044122782724613,0.5417878771259712,0.7377534273455062,0.4480259004491636,4.28,-0.0944789115222368,-0.4209794994918692,0.0123477158675182,-0.0444850782136674,0.0087980501035227,0.5336166555442041,-0.4137926298897198,0.8578502445350739,4.07
2008-06-01,-0.1432153937646081,-0.5366370816279176,-0.0703967447186046,-0.1158935986584284,-0.0091309030783044,-1.104353491417612,-0.88658748905417,-1.2155487741162805,4.81,-0.0910338534281898,-0.3905666038794528,-0.0086956313524151,-0.0630507355803073,0.0028564382152493,-1.1026019306444166,-1.6239220036672322,-0.9513945264676096,4.42,-0.0391641136266169,-0.1241660209279089,0.0245180031254381,-0.0069560962844601,0.0044122782724613,0.5417878771259712,0.7377534273455062,0.4480259004491636,4.28
2008-07-01,-0.1383664673804583,-0.5145706145147244,-0.0651928474631127,-0.0863971374982384,-0.010993173544314,-0.1105392903537776,0.0503076203289403,-0.150240213776712,4.81,-0.1432153937646081,-0.5366370816279176,-0.0703967447186046,-0.1158935986584284,-0.0091309030783044,-1.104353491417612,-0.88658748905417,-1.2155487741162805,4.81,-0.0910338534281898,-0.3905666038794528,-0.0086956313524151,-0.0630507355803073,0.0028564382152493,-1.1026019306444166,-1.6239220036672322,-0.9513945264676096,4.42
2008-08-01,-0.1515173907449263,-0.752551049427222,-0.084002330682364,-0.1659703809064581,-0.0115972538088309,0.0938163207410518,0.5142462538877889,-0.1115765655990941,4.5,-0.1383664673804583,-0.5145706145147244,-0.0651928474631127,-0.0863971374982384,-0.010993173544314,-0.1105392903537776,0.0503076203289403,-0.150240213776712,4.81,-0.1432153937646081,-0.5366370816279176,-0.0703967447186046,-0.1158935986584284,-0.0091309030783044,-1.104353491417612,-0.88658748905417,-1.2155487741162805,4.81
2008-09-01,-0.17752625650433,-0.6051155233229117,-0.1232991008404198,-0.147102274407632,-0.0176548487531196,0.34394426345556,0.1543368697678619,0.4113273416555128,4.5,-0.1515173907449263,-0.752551049427222,-0.084002330682364,-0.1659703809064581,-0.0115972538088309,0.0938163207410518,0.5142462538877889,-0.1115765655990941,4.5,-0.1383664673804583,-0.5145706145147244,-0.0651928474631127,-0.0863971374982384,-0.010993173544314,-0.1105392903537776,0.0503076203289403,-0.150240213776712,4.81
2008-10-01,-0.2331662643496033,-0.7262134972026555,-0.1902414022686578,-0.2079854651701849,-0.0256061095720241,-0.138538394658104,-0.4662044905780273,-0.0382092096423942,4.42,-0.17752625650433,-0.6051155233229117,-0.1232991008404198,-0.147102274407632,-0.0176548487531196,0.34394426345556,0.1543368697678619,0.4113273416555128,4.5,-0.1515173907449263,-0.752551049427222,-0.084002330682364,-0.1659703809064581,-0.0115972538088309,0.0938163207410518,0.5142462538877889,-0.1115765655990941,4.5
2008-11-01,-0.2842274382809577,-0.9562532174432936,-0.2072671322195898,-0.2110383264342958,-0.0351750832057318,0.2574411394665006,0.3738068465632107,0.2053764623691414,4.2,-0.2331662643496033,-0.7262134972026555,-0.1902414022686578,-0.2079854651701849,-0.0256061095720241,-0.138538394658104,-0.4662044905780273,-0.0382092096423942,4.42,-0.17752625650433,-0.6051155233229117,-0.1232991008404198,-0.147102274407632,-0.0176548487531196,0.34394426345556,0.1543368697678619,0.4113273416555128,4.5
2008-12-01,-0.3492548640183539,-0.985296687999087,-0.204500050471843,-0.2617531899781573,-0.0401260573613333,0.1882301243329252,-0.1598394656456427,0.2780368027590132,3.89,-0.2842274382809577,-0.9562532174432936,-0.2072671322195898,-0.2110383264342958,-0.0351750832057318,0.2574411394665006,0.3738068465632107,0.2053764623691414,4.2,-0.2331662643496033,-0.7262134972026555,-0.1902414022686578,-0.2079854651701849,-0.0256061095720241,-0.138538394658104,-0.4662044905780273,-0.0382092096423942,4.42
2009-01-01,-0.2805469089080849,-0.7956103443484395,-0.3743217053790575,-0.3384118551407828,-0.0441753463708787,-0.2339749687767724,-0.3591406900721505,-0.1636107681016358,4.1,-0.3492548640183539,-0.985296687999087,-0.204500050471843,-0.2617531899781573,-0.0401260573613333,0.1882301243329252,-0.1598394656456427,0.2780368027590132,3.89,-0.2842274382809577,-0.9562532174432936,-0.2072671322195898,-0.2110383264342958,-0.0351750832057318,0.2574411394665006,0.3738068465632107,0.2053764623691414,4.2
2009-02-01,-0.3184095355684526,-0.9445122103664988,-0.435991099413842,-0.364520721730182,-0.0478995026695594,0.4481673953413878,0.6107821776588374,0.3875980503618556,4.2,-0.2805469089080849,-0.7956103443484395,-0.3743217053790575,-0.3384118551407828,-0.0441753463708787,-0.2339749687767724,-0.3591406900721505,-0.1636107681016358,4.1,-0.3492548640183539,-0.985296687999087,-0.204500050471843,-0.2617531899781573,-0.0401260573613333,0.1882301243329252,-0.1598394656456427,0.2780368027590132,3.89
2009-03-01,-0.2854962011271728,-0.6259943407019505,-0.3255574545213333,-0.2992040906711599,-0.050024958501285,-0.3151024289044404,0.4016164020703349,-0.5181244492189254,4.14,-0.3184095355684526,-0.9445122103664988,-0.435991099413842,-0.364520721730182,-0.0478995026695594,0.4481673953413878,0.6107821776588374,0.3875980503618556,4.2,-0.2805469089080849,-0.7956103443484395,-0.3743217053790575,-0.3384118551407828,-0.0441753463708787,-0.2339749687767724,-0.3591406900721505,-0.1636107681016358,4.1
2009-04-01,-0.3113024522199925,-0.9390305397267652,-0.2824642618961457,-0.2930217343387156,-0.033238308281108,-0.6794667670337464,-0.8310800746078417,-0.6046318650238742,4.09,-0.2854962011271728,-0.6259943407019505,-0.3255574545213333,-0.2992040906711599,-0.050024958501285,-0.3151024289044404,0.4016164020703349,-0.5181244492189254,4.14,-0.3184095355684526,-0.9445122103664988,-0.435991099413842,-0.364520721730182,-0.0478995026695594,0.4481673953413878,0.6107821776588374,0.3875980503618556,4.2
2009-05-01,-0.3078729935870203,-0.786658692079456,-0.3082203350178884,-0.2940798151776276,-0.0384323504860155,0.360656969237052,0.9077165800028606,0.1989171125925981,4.13,-0.3113024522199925,-0.9390305397267652,-0.2824642618961457,-0.2930217343387156,-0.033238308281108,-0.6794667670337464,-0.8310800746078417,-0.6046318650238742,4.09,-0.2854962011271728,-0.6259943407019505,-0.3255574545213333,-0.2992040906711599,-0.050024958501285,-0.3151024289044404,0.4016164020703349,-0.5181244492189254,4.14
2009-06-01,-0.2587866230869231,-0.481448061910168,-0.2224163553263114,-0.2786326683228752,-0.0276161313280871,0.6639840255703255,0.6275258866948867,0.6852746179368996,4.33,-0.3078729935870203,-0.786658692079456,-0.3082203350178884,-0.2940798151776276,-0.0384323504860155,0.360656969237052,0.9077165800028606,0.1989171125925981,4.13,-0.3113024522199925,-0.9390305397267652,-0.2824642618961457,-0.2930217343387156,-0.033238308281108,-0.6794667670337464,-0.8310800746078417,-0.6046318650238742,4.09
2009-07-01,-0.246925155040036,-0.4940570500368366,-0.2166993376560855,-0.27659826415168,-0.0242831853931821,-0.0052942612556758,0.3471678339578136,-0.1276694878174389,4.09,-0.2587866230869231,-0.481448061910168,-0.2224163553263114,-0.2786326683228752,-0.0276161313280871,0.6639840255703255,0.6275258866948867,0.6852746179368996,4.33,-0.3078729935870203,-0.786658692079456,-0.3082203350178884,-0.2940798151776276,-0.0384323504860155,0.360656969237052,0.9077165800028606,0.1989171125925981,4.13
