@date,"@dlog(cp1,0,12)","@dlog(cp2,0,12)","@dlog(cp3,0,12)","@dlog(cp5,0,12)","@dlog(cp6,0,12)","@dlog(cp7,0,12)","@dlog(cp8,0,12)","@dlog(cp9,0,12)","@dlog(cp10,0,12)","@dlog(cp12,0,12)","@dlog(cp13,0,12)","@dlog(cp14,0,12)",cp16,"@dlog(cp17,0,12)",cp18,"@dlog(cp19,0,12)","@dlog(cp20,0,12)","@dlog(cp21,0,12)","@dlog(cp1(-1),0,12)","@dlog(cp2(-1),0,12)","@dlog(cp3(-1),0,12)","@dlog(cp5(-1),0,12)","@dlog(cp6(-1),0,12)","@dlog(cp7(-1),0,12)","@dlog(cp8(-1),0,12)","@dlog(cp9(-1),0,12)","@dlog(cp10(-1),0,12)","@dlog(cp12(-1),0,12)","@dlog(cp13(-1),0,12)","@dlog(cp14(-1),0,12)",cp16(-1),"@dlog(cp17(-1),0,12)",cp18(-1),"@dlog(cp19(-1),0,12)","@dlog(cp20(-1),0,12)","@dlog(cp21(-1),0,12)","@dlog(cp1(-2),0,12)","@dlog(cp2(-2),0,12)","@dlog(cp3(-2),0,12)","@dlog(cp5(-2),0,12)","@dlog(cp6(-2),0,12)","@dlog(cp7(-2),0,12)","@dlog(cp8(-2),0,12)","@dlog(cp9(-2),0,12)","@dlog(cp10(-2),0,12)","@dlog(cp12(-2),0,12)","@dlog(cp13(-2),0,12)","@dlog(cp14(-2),0,12)",cp16(-2),"@dlog(cp17(-2),0,12)",cp18(-2),"@dlog(cp19(-2),0,12)","@dlog(cp20(-2),0,12)","@dlog(cp21(-2),0,12)"
2013-08-01,0.0038462460371571,-0.0112108797492158,-0.0163602831052065,-0.0224224640558325,-0.2024657417998252,-0.0732918925875019,-0.0737022726180009,-0.0333158083379263,-0.0110227047581599,-0.540497925311076,-0.0249437977142115,0.0156900963653257,-23.1,0.0150794002501744,-24.3,0.007796323736871,-0.0407112003205902,0.0150794002501744,-0.0032499030005164,-0.0431244266337547,-0.0142568606248651,-0.0673171913020302,0.1384732373451829,-0.0591999077606892,-0.0587620669278914,-0.0180718643864237,-0.0354085874883542,-0.5365328969874276,-0.035626363996954,0.0239847323790076,-29.9,0.0175852330795969,-25.1,0.0048017621922573,-0.0430035485829964,0.0175852330795969,0.0008324686861023,-0.0494334578551738,-0.0496133489724721,-0.0815429506412401,-0.0066835830526628,-0.0678671088185476,-0.0701342800913309,-0.0253186881416267,-0.046610724554422,-0.5234384284464326,-0.037210788456182,0.0316503243452075,-32.6,0.0204212201116638,-29.4,0.0043423310308936,-0.0445068702482434,0.0204212201116638
2013-09-01,0.0374952150941663,0.0322429264462211,0.0020242921892306,0.0468835858988505,0.2510330227056378,0.0217277469412442,0.0222653235322951,-0.0150784061392776,-0.0044583221417111,-0.3674974157936663,-0.0335045407256728,0.0040459737934028,-18.5,0.0034111898676991,-20.3,0.0171938246133755,-0.0366310452183746,0.0034111898676991,0.0038462460371571,-0.0112108797492158,-0.0163602831052065,-0.0224224640558325,-0.2024657417998252,-0.0732918925875019,-0.0737022726180009,-0.0333158083379263,-0.0110227047581599,-0.540497925311076,-0.0249437977142115,0.0156900963653257,-23.1,0.0150794002501744,-24.3,0.007796323736871,-0.0407112003205902,0.0150794002501744,-0.0032499030005164,-0.0431244266337547,-0.0142568606248651,-0.0673171913020302,0.1384732373451829,-0.0591999077606892,-0.0587620669278914,-0.0180718643864237,-0.0354085874883542,-0.5365328969874276,-0.035626363996954,0.0239847323790076,-29.9,0.0175852330795969,-25.1,0.0048017621922573,-0.0430035485829964,0.0175852330795969
2013-10-01,0.0385288243787407,0.0078607928639344,-0.003065919621835,-0.0078519752826853,0.295562158954656,0.0038628190755227,0.0039658720072344,-0.011546707047584,-0.0068730973100121,-0.2453197504848674,-0.0224605561738293,-0.0045906188133351,-23.6,-0.0009957838912626,-23.1,0.0173842717725243,-0.0278596837865006,-0.0009957838912626,0.0374952150941663,0.0322429264462211,0.0020242921892306,0.0468835858988505,0.2510330227056378,0.0217277469412442,0.0222653235322951,-0.0150784061392776,-0.0044583221417111,-0.3674974157936663,-0.0335045407256728,0.0040459737934028,-18.5,0.0034111898676991,-20.3,0.0171938246133755,-0.0366310452183746,0.0034111898676991,0.0038462460371571,-0.0112108797492158,-0.0163602831052065,-0.0224224640558325,-0.2024657417998252,-0.0732918925875019,-0.0737022726180009,-0.0333158083379263,-0.0110227047581599,-0.540497925311076,-0.0249437977142115,0.0156900963653257,-23.1,0.0150794002501744,-24.3,0.007796323736871,-0.0407112003205902,0.0150794002501744
2013-11-01,0.0356608887479739,0.0521660217156707,0.0072277031214529,0.082050557211823,0.1410567387835488,0.013394079716857,0.0115646865275689,-0.021117383548832,0.0111750946209792,-0.3202668736338445,-0.0042959182292783,-0.0203592087738453,-15.9,0.0023189950829252,-21.7,0.0222003405118078,-0.0187874613764922,0.0023189950829252,0.0385288243787407,0.0078607928639344,-0.003065919621835,-0.0078519752826853,0.295562158954656,0.0038628190755227,0.0039658720072344,-0.011546707047584,-0.0068730973100121,-0.2453197504848674,-0.0224605561738293,-0.0045906188133351,-23.6,-0.0009957838912626,-23.1,0.0173842717725243,-0.0278596837865006,-0.0009957838912626,0.0374952150941663,0.0322429264462211,0.0020242921892306,0.0468835858988505,0.2510330227056378,0.0217277469412442,0.0222653235322951,-0.0150784061392776,-0.0044583221417111,-0.3674974157936663,-0.0335045407256728,0.0040459737934028,-18.5,0.0034111898676991,-20.3,0.0171938246133755,-0.0366310452183746,0.0034111898676991
2013-12-01,0.0296682078957228,0.057410907213339,0.1050409757925097,0.0427031173249758,0.1671772814085237,0.0131571235930731,0.0047401891361209,-0.0134720692724146,0.0331825406374388,-0.3543786574141059,-0.0045685743365062,-0.0308682222578884,-13.6,0.0025181734339945,-21.4,0.0271540620374626,-0.0082792357919512,0.0025181734339945,0.0356608887479739,0.0521660217156707,0.0072277031214529,0.082050557211823,0.1410567387835488,0.013394079716857,0.0115646865275689,-0.021117383548832,0.0111750946209792,-0.3202668736338445,-0.0042959182292783,-0.0203592087738453,-15.9,0.0023189950829252,-21.7,0.0222003405118078,-0.0187874613764922,0.0023189950829252,0.0385288243787407,0.0078607928639344,-0.003065919621835,-0.0078519752826853,0.295562158954656,0.0038628190755227,0.0039658720072344,-0.011546707047584,-0.0068730973100121,-0.2453197504848674,-0.0224605561738293,-0.0045906188133351,-23.6,-0.0009957838912626,-23.1,0.0173842717725243,-0.0278596837865006,-0.0009957838912626
2014-01-01,0.0302468565635694,0.052970128455902,0.1001858598678087,-0.0135748690910686,0.0729828876896849,0.0037598656725155,-0.0024288623033177,-0.0018160656912131,0.0272692546584245,-0.3931300821303072,0.0011088878222018,-0.0339674070100066,-12.0,0.0019832661771657,-19.0,0.0263577485059798,-0.0027116599281225,0.0019832661771657,0.0296682078957228,0.057410907213339,0.1050409757925097,0.0427031173249758,0.1671772814085237,0.0131571235930731,0.0047401891361209,-0.0134720692724146,0.0331825406374388,-0.3543786574141059,-0.0045685743365062,-0.0308682222578884,-13.6,0.0025181734339945,-21.4,0.0271540620374626,-0.0082792357919512,0.0025181734339945,0.0356608887479739,0.0521660217156707,0.0072277031214529,0.082050557211823,0.1410567387835488,0.013394079716857,0.0115646865275689,-0.021117383548832,0.0111750946209792,-0.3202668736338445,-0.0042959182292783,-0.0203592087738453,-15.9,0.0023189950829252,-21.7,0.0222003405118078,-0.0187874613764922,0.0023189950829252
2014-02-01,0.0399190003807454,0.063757853272083,0.0938812679155667,0.0155213759026233,0.1638294867748388,-0.0010700910598444,-0.0001991502927456,0.0029044321796201,0.0249970577806681,-0.3963413465705016,0.0045774948929029,-0.0462363382134949,-10.7,-0.0001714144913727,-19.8,0.0273292077053985,0.0012733875188519,-0.0001714144913727,0.0302468565635694,0.052970128455902,0.1001858598678087,-0.0135748690910686,0.0729828876896849,0.0037598656725155,-0.0024288623033177,-0.0018160656912131,0.0272692546584245,-0.3931300821303072,0.0011088878222018,-0.0339674070100066,-12.0,0.0019832661771657,-19.0,0.0263577485059798,-0.0027116599281225,0.0019832661771657,0.0296682078957228,0.057410907213339,0.1050409757925097,0.0427031173249758,0.1671772814085237,0.0131571235930731,0.0047401891361209,-0.0134720692724146,0.0331825406374388,-0.3543786574141059,-0.0045685743365062,-0.0308682222578884,-13.6,0.0025181734339945,-21.4,0.0271540620374626,-0.0082792357919512,0.0025181734339945
2014-03-01,0.0269463317724625,0.0796881606036992,0.0614663221006006,0.0569630059253061,0.0950875041679974,0.0036656810014719,0.0055500593824788,-0.018767322664857,-0.0035087009160035,0.0148574857494221,0.0061596022186041,-0.0487074903458104,-6.6,-0.0014635269332012,-17.0,0.0229397898111116,0.004620995401904,-0.0014635269332012,0.0399190003807454,0.063757853272083,0.0938812679155667,0.0155213759026233,0.1638294867748388,-0.0010700910598444,-0.0001991502927456,0.0029044321796201,0.0249970577806681,-0.3963413465705016,0.0045774948929029,-0.0462363382134949,-10.7,-0.0001714144913727,-19.8,0.0273292077053985,0.0012733875188519,-0.0001714144913727,0.0302468565635694,0.052970128455902,0.1001858598678087,-0.0135748690910686,0.0729828876896849,0.0037598656725155,-0.0024288623033177,-0.0018160656912131,0.0272692546584245,-0.3931300821303072,0.0011088878222018,-0.0339674070100066,-12.0,0.0019832661771657,-19.0,0.0263577485059798,-0.0027116599281225,0.0019832661771657
2014-04-01,0.052349781056967,0.0680086566972777,0.0488388034846005,0.0275196232803764,0.2519650110209888,0.0077762867872133,0.0078719205454831,0.0326019652917564,0.0300258138556763,-0.1308067929784506,0.0136206272797103,-0.0630574682519693,-8.4,0.0036624050363824,-17.2,0.0359013447354508,0.0101067714104452,0.0036624050363824,0.0269463317724625,0.0796881606036992,0.0614663221006006,0.0569630059253061,0.0950875041679974,0.0036656810014719,0.0055500593824788,-0.018767322664857,-0.0035087009160035,0.0148574857494221,0.0061596022186041,-0.0487074903458104,-6.6,-0.0014635269332012,-17.0,0.0229397898111116,0.004620995401904,-0.0014635269332012,0.0399190003807454,0.063757853272083,0.0938812679155667,0.0155213759026233,0.1638294867748388,-0.0010700910598444,-0.0001991502927456,0.0029044321796201,0.0249970577806681,-0.3963413465705016,0.0045774948929029,-0.0462363382134949,-10.7,-0.0001714144913727,-19.8,0.0273292077053985,0.0012733875188519,-0.0001714144913727
2014-05-01,0.0471318888769456,0.0714196889983407,0.0529859062860236,0.0267276489058145,0.1563272321874507,0.0064052079974832,0.0049451890789766,0.0023746278762466,0.0331498580775724,-0.0447401096841062,0.0219527251232136,-0.0673471099216751,-2.8,0.0020573084097827,-16.3,0.0277422427609739,0.014248665636483,0.0020573084097827,0.052349781056967,0.0680086566972777,0.0488388034846005,0.0275196232803764,0.2519650110209888,0.0077762867872133,0.0078719205454831,0.0326019652917564,0.0300258138556763,-0.1308067929784506,0.0136206272797103,-0.0630574682519693,-8.4,0.0036624050363824,-17.2,0.0359013447354508,0.0101067714104452,0.0036624050363824,0.0269463317724625,0.0796881606036992,0.0614663221006006,0.0569630059253061,0.0950875041679974,0.0036656810014719,0.0055500593824788,-0.018767322664857,-0.0035087009160035,0.0148574857494221,0.0061596022186041,-0.0487074903458104,-6.6,-0.0014635269332012,-17.0,0.0229397898111116,0.004620995401904,-0.0014635269332012
2014-06-01,0.0343031542954532,0.047287534284897,0.0221337003460098,0.0438026226583927,0.214257254085739,0.004515326717426,0.0022214655405852,0.0073894265712786,0.0194236569274002,0.1650812598104973,0.0127104003612039,-0.0681835758825197,-4.6,0.0008582281824294,-13.5,0.0260337040268838,0.0162249882032341,0.0008582281824294,0.0471318888769456,0.0714196889983407,0.0529859062860236,0.0267276489058145,0.1563272321874507,0.0064052079974832,0.0049451890789766,0.0023746278762466,0.0331498580775724,-0.0447401096841062,0.0219527251232136,-0.0673471099216751,-2.8,0.0020573084097827,-16.3,0.0277422427609739,0.014248665636483,0.0020573084097827,0.052349781056967,0.0680086566972777,0.0488388034846005,0.0275196232803764,0.2519650110209888,0.0077762867872133,0.0078719205454831,0.0326019652917564,0.0300258138556763,-0.1308067929784506,0.0136206272797103,-0.0630574682519693,-8.4,0.0036624050363824,-17.2,0.0359013447354508,0.0101067714104452,0.0036624050363824
2014-07-01,0.0440996784707659,0.0463659205579256,0.0441395622248776,0.016978336534418,0.1053805082605627,0.0004192964708122,0.0003952091915619,0.0096033085773941,0.0291308537972998,0.2445561987175093,0.0194821433607952,-0.0612021150674557,-6.5,-0.0034154132226298,-14.7,0.0267390886653045,0.0183850169308392,-0.0034154132226298,0.0343031542954532,0.047287534284897,0.0221337003460098,0.0438026226583927,0.214257254085739,0.004515326717426,0.0022214655405852,0.0073894265712786,0.0194236569274002,0.1650812598104973,0.0127104003612039,-0.0681835758825197,-4.6,0.0008582281824294,-13.5,0.0260337040268838,0.0162249882032341,0.0008582281824294,0.0471318888769456,0.0714196889983407,0.0529859062860236,0.0267276489058145,0.1563272321874507,0.0064052079974832,0.0049451890789766,0.0023746278762466,0.0331498580775724,-0.0447401096841062,0.0219527251232136,-0.0673471099216751,-2.8,0.0020573084097827,-16.3,0.0277422427609739,0.014248665636483,0.0020573084097827
2014-08-01,0.029710648875878,-0.001128031704499,0.0423877783499824,-0.0595622611513428,0.128846100901919,0.0050312637028691,0.003709442530722,0.0041510865316158,-0.0015800890894386,0.2322245388582331,0.0206603172965973,-0.059371332786025,0.6,-0.0049407530788405,-13.0,0.0285001016797101,0.018377397893591,-0.0049407530788405,0.0440996784707659,0.0463659205579256,0.0441395622248776,0.016978336534418,0.1053805082605627,0.0004192964708122,0.0003952091915619,0.0096033085773941,0.0291308537972998,0.2445561987175093,0.0194821433607952,-0.0612021150674557,-6.5,-0.0034154132226298,-14.7,0.0267390886653045,0.0183850169308392,-0.0034154132226298,0.0343031542954532,0.047287534284897,0.0221337003460098,0.0438026226583927,0.214257254085739,0.004515326717426,0.0022214655405852,0.0073894265712786,0.0194236569274002,0.1650812598104973,0.0127104003612039,-0.0681835758825197,-4.6,0.0008582281824294,-13.5,0.0260337040268838,0.0162249882032341,0.0008582281824294
2014-09-01,0.0322465107534579,0.0184287058229166,0.021011278212593,-0.0076628727455698,0.2326828545651995,0.0048844444256737,0.0085983728932701,-0.0031300397759324,0.0166381252160574,0.2861360095618916,0.0198473504095737,-0.0603551768892103,-4.1,-0.0015442538200609,-13.3,0.0271040946475427,0.0207424664835294,-0.0015442538200609,0.029710648875878,-0.001128031704499,0.0423877783499824,-0.0595622611513428,0.128846100901919,0.0050312637028691,0.003709442530722,0.0041510865316158,-0.0015800890894386,0.2322245388582331,0.0206603172965973,-0.059371332786025,0.6,-0.0049407530788405,-13.0,0.0285001016797101,0.018377397893591,-0.0049407530788405,0.0440996784707659,0.0463659205579256,0.0441395622248776,0.016978336534418,0.1053805082605627,0.0004192964708122,0.0003952091915619,0.0096033085773941,0.0291308537972998,0.2445561987175093,0.0194821433607952,-0.0612021150674557,-6.5,-0.0034154132226298,-14.7,0.0267390886653045,0.0183850169308392,-0.0034154132226298
2014-10-01,0.036525849599597,0.0308394483830793,0.0351971978046279,-0.002254792387089,0.2322949690671247,0.0142058215573204,0.0155329219518884,-0.0025176983982788,0.013196780644872,0.1788786372764921,0.0234934215238791,-0.0609683970418579,-7.0,-0.0009543401992528,-13.9,0.0276893075536452,0.018600765206191,-0.0009543401992528,0.0322465107534579,0.0184287058229166,0.021011278212593,-0.0076628727455698,0.2326828545651995,0.0048844444256737,0.0085983728932701,-0.0031300397759324,0.0166381252160574,0.2861360095618916,0.0198473504095737,-0.0603551768892103,-4.1,-0.0015442538200609,-13.3,0.0271040946475427,0.0207424664835294,-0.0015442538200609,0.029710648875878,-0.001128031704499,0.0423877783499824,-0.0595622611513428,0.128846100901919,0.0050312637028691,0.003709442530722,0.0041510865316158,-0.0015800890894386,0.2322245388582331,0.0206603172965973,-0.059371332786025,0.6,-0.0049407530788405,-13.0,0.0285001016797101,0.018377397893591,-0.0049407530788405
2014-11-01,0.039201747106059,0.0283243335771405,0.0442728236779883,-0.0198901584792201,0.1607807199570015,0.0226015676908399,0.0216739980481195,0.0273666082699364,0.0165005089662271,0.1720240930751888,0.025398560171725,-0.0637038082309668,-3.8,-0.0037299637399597,-15.7,0.0242253635698252,0.0242671004426249,-0.0037299637399597,0.036525849599597,0.0308394483830793,0.0351971978046279,-0.002254792387089,0.2322949690671247,0.0142058215573204,0.0155329219518884,-0.0025176983982788,0.013196780644872,0.1788786372764921,0.0234934215238791,-0.0609683970418579,-7.0,-0.0009543401992528,-13.9,0.0276893075536452,0.018600765206191,-0.0009543401992528,0.0322465107534579,0.0184287058229166,0.021011278212593,-0.0076628727455698,0.2326828545651995,0.0048844444256737,0.0085983728932701,-0.0031300397759324,0.0166381252160574,0.2861360095618916,0.0198473504095737,-0.0603551768892103,-4.1,-0.0015442538200609,-13.3,0.0271040946475427,0.0207424664835294,-0.0015442538200609
2014-12-01,0.0324639798674137,-0.0327182946229678,-0.0684451513582375,-0.032423186705226,0.19361052832493,0.0299744268730481,0.0332541612305616,0.0117543942101683,0.0061920353430329,0.2560323683044405,0.023935684513642,-0.0554575672373118,-6.7,-0.0104739694919064,-12.5,0.0228937251855283,0.0254404494780597,-0.0104739694919064,0.039201747106059,0.0283243335771405,0.0442728236779883,-0.0198901584792201,0.1607807199570015,0.0226015676908399,0.0216739980481195,0.0273666082699364,0.0165005089662271,0.1720240930751888,0.025398560171725,-0.0637038082309668,-3.8,-0.0037299637399597,-15.7,0.0242253635698252,0.0242671004426249,-0.0037299637399597,0.036525849599597,0.0308394483830793,0.0351971978046279,-0.002254792387089,0.2322949690671247,0.0142058215573204,0.0155329219518884,-0.0025176983982788,0.013196780644872,0.1788786372764921,0.0234934215238791,-0.0609683970418579,-7.0,-0.0009543401992528,-13.9,0.0276893075536452,0.018600765206191,-0.0009543401992528
2015-01-01,0.0423393629856212,-0.030085834622314,-0.0969652451677669,-0.0242086750373369,0.2427714995826573,0.0321904768957841,0.0428844542846622,-0.0003263099040697,-0.0299199183371703,0.1882899023299646,0.0298614003333863,-0.0618484240486587,2.1,-0.0132822117156363,-7.6,0.0259576012717257,0.0245905592101998,-0.0132822117156363,0.0324639798674137,-0.0327182946229678,-0.0684451513582375,-0.032423186705226,0.19361052832493,0.0299744268730481,0.0332541612305616,0.0117543942101683,0.0061920353430329,0.2560323683044405,0.023935684513642,-0.0554575672373118,-6.7,-0.0104739694919064,-12.5,0.0228937251855283,0.0254404494780597,-0.0104739694919064,0.039201747106059,0.0283243335771405,0.0442728236779883,-0.0198901584792201,0.1607807199570015,0.0226015676908399,0.0216739980481195,0.0273666082699364,0.0165005089662271,0.1720240930751888,0.025398560171725,-0.0637038082309668,-3.8,-0.0037299637399597,-15.7,0.0242253635698252,0.0242671004426249,-0.0037299637399597
2015-02-01,0.0442933514332732,-0.0139412445620834,-0.0803605211197195,-0.0233733511853087,0.2320071966791968,0.0233893066481485,0.0335765565007148,0.006355544436337,-0.0098244926366275,0.2642902700947296,0.0326667362697943,-0.0644393673234517,8.7,-0.0107937966243953,-7.7,0.0257190254669188,0.0290808921589178,-0.0107937966243953,0.0423393629856212,-0.030085834622314,-0.0969652451677669,-0.0242086750373369,0.2427714995826573,0.0321904768957841,0.0428844542846622,-0.0003263099040697,-0.0299199183371703,0.1882899023299646,0.0298614003333863,-0.0618484240486587,2.1,-0.0132822117156363,-7.6,0.0259576012717257,0.0245905592101998,-0.0132822117156363,0.0324639798674137,-0.0327182946229678,-0.0684451513582375,-0.032423186705226,0.19361052832493,0.0299744268730481,0.0332541612305616,0.0117543942101683,0.0061920353430329,0.2560323683044405,0.023935684513642,-0.0554575672373118,-6.7,-0.0104739694919064,-12.5,0.0228937251855283,0.0254404494780597,-0.0104739694919064
2015-03-01,0.0664647202253263,0.0386067767787334,-0.000962001036191,0.0390929257912775,0.3400832505573472,0.0428431722373003,0.0473400818517077,0.0549166665509286,0.0432020245079165,0.1930425652484313,0.0336453292523994,-0.0744145652126491,11.9,-0.0066609349520287,-5.2,0.0285078666878435,0.0345550849167395,-0.0066609349520287,0.0442933514332732,-0.0139412445620834,-0.0803605211197195,-0.0233733511853087,0.2320071966791968,0.0233893066481485,0.0335765565007148,0.006355544436337,-0.0098244926366275,0.2642902700947296,0.0326667362697943,-0.0644393673234517,8.7,-0.0107937966243953,-7.7,0.0257190254669188,0.0290808921589178,-0.0107937966243953,0.0423393629856212,-0.030085834622314,-0.0969652451677669,-0.0242086750373369,0.2427714995826573,0.0321904768957841,0.0428844542846622,-0.0003263099040697,-0.0299199183371703,0.1882899023299646,0.0298614003333863,-0.0618484240486587,2.1,-0.0132822117156363,-7.6,0.0259576012717257,0.0245905592101998,-0.0132822117156363
2015-04-01,0.0293136896819081,-0.0117334679478657,-0.0166752269946393,-0.0615751276928717,0.0312137809060164,0.0248659401644681,0.0321859379783218,-0.0231429844842701,-0.0123996226753568,0.1991063138207689,0.0335321847477629,-0.0779528696432247,20.3,-0.0063673832035426,-4.1,0.0221668655589812,0.0373928083267749,-0.0063673832035426,0.0664647202253263,0.0386067767787334,-0.000962001036191,0.0390929257912775,0.3400832505573472,0.0428431722373003,0.0473400818517077,0.0549166665509286,0.0432020245079165,0.1930425652484313,0.0336453292523994,-0.0744145652126491,11.9,-0.0066609349520287,-5.2,0.0285078666878435,0.0345550849167395,-0.0066609349520287,0.0442933514332732,-0.0139412445620834,-0.0803605211197195,-0.0233733511853087,0.2320071966791968,0.0233893066481485,0.0335765565007148,0.006355544436337,-0.0098244926366275,0.2642902700947296,0.0326667362697943,-0.0644393673234517,8.7,-0.0107937966243953,-7.7,0.0257190254669188,0.0290808921589178,-0.0107937966243953
2015-05-01,0.0415303365887167,0.0261658046431199,-0.0097848138799987,0.0206641393029434,0.1310323036350187,0.0354026941589342,0.038377347631183,0.0288174364078841,0.0090850587158461,0.1078027249646531,0.0356995143644169,-0.0813780044988021,13.8,-0.0018344056846695,-5.5,0.0277481966056623,0.0381294097378361,-0.0018344056846695,0.0293136896819081,-0.0117334679478657,-0.0166752269946393,-0.0615751276928717,0.0312137809060164,0.0248659401644681,0.0321859379783218,-0.0231429844842701,-0.0123996226753568,0.1991063138207689,0.0335321847477629,-0.0779528696432247,20.3,-0.0063673832035426,-4.1,0.0221668655589812,0.0373928083267749,-0.0063673832035426,0.0664647202253263,0.0386067767787334,-0.000962001036191,0.0390929257912775,0.3400832505573472,0.0428431722373003,0.0473400818517077,0.0549166665509286,0.0432020245079165,0.1930425652484313,0.0336453292523994,-0.0744145652126491,11.9,-0.0066609349520287,-5.2,0.0285078666878435,0.0345550849167395,-0.0066609349520287
2015-06-01,0.0434838716590739,0.0337941345210586,0.0039721998604331,-0.0099393419025579,0.2109509320151996,0.0203719107542914,0.0268252067477519,0.0105563584943997,0.012943472773327,0.2534445076247742,0.0308806341215799,-0.0769099558623764,13.8,0.0005611583301918,-6.4,0.0257021221954012,0.0366668047653675,0.0005611583301918,0.0415303365887167,0.0261658046431199,-0.0097848138799987,0.0206641393029434,0.1310323036350187,0.0354026941589342,0.038377347631183,0.0288174364078841,0.0090850587158461,0.1078027249646531,0.0356995143644169,-0.0813780044988021,13.8,-0.0018344056846695,-5.5,0.0277481966056623,0.0381294097378361,-0.0018344056846695,0.0293136896819081,-0.0117334679478657,-0.0166752269946393,-0.0615751276928717,0.0312137809060164,0.0248659401644681,0.0321859379783218,-0.0231429844842701,-0.0123996226753568,0.1991063138207689,0.0335321847477629,-0.0779528696432247,20.3,-0.0063673832035426,-4.1,0.0221668655589812,0.0373928083267749,-0.0063673832035426
2015-07-01,0.0546763121304003,0.0370608850998515,0.0097657026113244,0.0144849329213672,0.2107428627812968,0.0354385711568401,0.0393541032198028,0.0309829110467871,0.0214890384379753,0.2025075499487272,0.0309994233030543,-0.0883110694393405,13.1,0.0006840164858159,-6.2,0.0312036199579646,0.0367475630220646,0.0006840164858159,0.0434838716590739,0.0337941345210586,0.0039721998604331,-0.0099393419025579,0.2109509320151996,0.0203719107542914,0.0268252067477519,0.0105563584943997,0.012943472773327,0.2534445076247742,0.0308806341215799,-0.0769099558623764,13.8,0.0005611583301918,-6.4,0.0257021221954012,0.0366668047653675,0.0005611583301918,0.0415303365887167,0.0261658046431199,-0.0097848138799987,0.0206641393029434,0.1310323036350187,0.0354026941589342,0.038377347631183,0.0288174364078841,0.0090850587158461,0.1078027249646531,0.0356995143644169,-0.0813780044988021,13.8,-0.0018344056846695,-5.5,0.0277481966056623,0.0381294097378361,-0.0018344056846695
2015-08-01,0.043904404212693,0.1079530888284008,0.0453964957539954,0.121120154150776,0.2093659078399383,0.0366423317155222,0.0428235288538081,0.0298009914697612,0.0474631635620372,0.2347591389057939,0.0221585751253989,-0.0847917900517902,18.0,-0.0042253508659868,-5.7,0.0274028384346909,0.0346504268190681,-0.0042253508659868,0.0546763121304003,0.0370608850998515,0.0097657026113244,0.0144849329213672,0.2107428627812968,0.0354385711568401,0.0393541032198028,0.0309829110467871,0.0214890384379753,0.2025075499487272,0.0309994233030543,-0.0883110694393405,13.1,0.0006840164858159,-6.2,0.0312036199579646,0.0367475630220646,0.0006840164858159,0.0434838716590739,0.0337941345210586,0.0039721998604331,-0.0099393419025579,0.2109509320151996,0.0203719107542914,0.0268252067477519,0.0105563584943997,0.012943472773327,0.2534445076247742,0.0308806341215799,-0.0769099558623764,13.8,0.0005611583301918,-6.4,0.0257021221954012,0.0366668047653675,0.0005611583301918
2015-09-01,0.0436455010677461,0.0430965271833718,0.0108322083293597,0.0185089660549593,0.2031520270341076,0.0420244800941738,0.0509987437366703,0.0295580042846328,0.0171272411793399,0.2011888622638391,0.0301283802035445,-0.0828431206999713,9.2,-0.0088319464168584,-4.6,0.0262564967242973,0.0346382053872797,-0.0088319464168584,0.043904404212693,0.1079530888284008,0.0453964957539954,0.121120154150776,0.2093659078399383,0.0366423317155222,0.0428235288538081,0.0298009914697612,0.0474631635620372,0.2347591389057939,0.0221585751253989,-0.0847917900517902,18.0,-0.0042253508659868,-5.7,0.0274028384346909,0.0346504268190681,-0.0042253508659868,0.0546763121304003,0.0370608850998515,0.0097657026113244,0.0144849329213672,0.2107428627812968,0.0354385711568401,0.0393541032198028,0.0309829110467871,0.0214890384379753,0.2025075499487272,0.0309994233030543,-0.0883110694393405,13.1,0.0006840164858159,-6.2,0.0312036199579646,0.0367475630220646,0.0006840164858159
2015-10-01,0.0439187673270922,0.0383025544142663,-0.0049529571288484,0.0322071146704407,0.0510204928621131,0.0459146306874922,0.054273458269578,0.0296767280854481,0.0216797466187639,0.0755897371588378,0.0375335081248024,-0.0805739629900568,13.3,-0.0070905671399748,-3.5,0.0309801593694984,0.0351546430072406,-0.0070905671399748,0.0436455010677461,0.0430965271833718,0.0108322083293597,0.0185089660549593,0.2031520270341076,0.0420244800941738,0.0509987437366703,0.0295580042846328,0.0171272411793399,0.2011888622638391,0.0301283802035445,-0.0828431206999713,9.2,-0.0088319464168584,-4.6,0.0262564967242973,0.0346382053872797,-0.0088319464168584,0.043904404212693,0.1079530888284008,0.0453964957539954,0.121120154150776,0.2093659078399383,0.0366423317155222,0.0428235288538081,0.0298009914697612,0.0474631635620372,0.2347591389057939,0.0221585751253989,-0.0847917900517902,18.0,-0.0042253508659868,-5.7,0.0274028384346909,0.0346504268190681,-0.0042253508659868
