@date,"@dlog(exp1,0,12)","@dlog(exp2,0,12)","@dlog(exp3,0,12)","@dlog(exp4,0,12)","@dlog(exp5,0,12)","@dlog(exp6,0,12)","@dlog(exp7,0,12)","@dlog(exp8,0,12)","@dlog(exp9,0,12)","@dlog(exp10,0,12)","@dlog(exp11,0,12)","@dlog(exp12,0,12)","@dlog(exp1(-1),0,12)","@dlog(exp2(-1),0,12)","@dlog(exp3(-1),0,12)","@dlog(exp4(-1),0,12)","@dlog(exp5(-1),0,12)","@dlog(exp6(-1),0,12)","@dlog(exp7(-1),0,12)","@dlog(exp8(-1),0,12)","@dlog(exp9(-1),0,12)","@dlog(exp10(-1),0,12)","@dlog(exp11(-1),0,12)","@dlog(exp12(-1),0,12)","@dlog(exp1(-2),0,12)","@dlog(exp2(-2),0,12)","@dlog(exp3(-2),0,12)","@dlog(exp4(-2),0,12)","@dlog(exp5(-2),0,12)","@dlog(exp6(-2),0,12)","@dlog(exp7(-2),0,12)","@dlog(exp8(-2),0,12)","@dlog(exp9(-2),0,12)","@dlog(exp10(-2),0,12)","@dlog(exp11(-2),0,12)","@dlog(exp12(-2),0,12)"
2016-04-01,0.0614815650025342,0.103041972947258,0.086627059357875,0.0792892130929949,0.1640810026417938,0.0633688744250253,0.0546782610622518,0.1096612542252106,0.0413338634856561,0.0556438075977663,0.0741757359267189,0.0527972891859072,-0.0339588555335268,0.1470254232369665,0.1036949878752615,0.1390674708964567,0.0645585072728582,0.1085149669739831,0.1003890964076656,0.1436673497437972,0.0901148894577001,0.0506561699615373,-0.0018352972421951,0.0043795182424037,0.0263768381759952,0.1270426732820801,0.1021524620119294,0.1512622979898754,0.1328790321785771,0.1107167148583503,0.0646635516958742,0.1305895696143046,0.0771462092687684,0.0594281962804572,0.0476718145079573,0.0479416189235504
2016-05-01,0.0459606513873609,0.1068523849398381,0.1384108274084869,0.1043731883161669,0.0867588468697988,0.0841446394322247,0.0418136993684896,0.0787187546836172,0.081948582584836,0.0498693264118008,0.0914931376642833,0.052554484432929,0.0614815650025342,0.103041972947258,0.086627059357875,0.0792892130929949,0.1640810026417938,0.0633688744250253,0.0546782610622518,0.1096612542252106,0.0413338634856561,0.0556438075977663,0.0741757359267189,0.0527972891859072,-0.0339588555335268,0.1470254232369665,0.1036949878752615,0.1390674708964567,0.0645585072728582,0.1085149669739831,0.1003890964076656,0.1436673497437972,0.0901148894577001,0.0506561699615373,-0.0018352972421951,0.0043795182424037
2016-06-01,0.0211515867498484,0.1123314687385175,0.11942505766911,0.1049464501333652,0.0608700348336448,0.0886606960138838,0.0724142525960047,0.1212437073045098,0.1201801602365471,0.0477075870950454,0.0414484985521248,0.0198196333216991,0.0459606513873609,0.1068523849398381,0.1384108274084869,0.1043731883161669,0.0867588468697988,0.0841446394322247,0.0418136993684896,0.0787187546836172,0.081948582584836,0.0498693264118008,0.0914931376642833,0.052554484432929,0.0614815650025342,0.103041972947258,0.086627059357875,0.0792892130929949,0.1640810026417938,0.0633688744250253,0.0546782610622518,0.1096612542252106,0.0413338634856561,0.0556438075977663,0.0741757359267189,0.0527972891859072
2016-07-01,-0.0955163779099059,0.0877447042040167,0.0661616340291111,0.1252658458209659,0.0572744363567299,0.1079777364797056,0.0681256358296895,0.0952192666302433,0.0746435429982081,0.0424930512169208,-0.078612020573864,0.0295556124566322,0.0211515867498484,0.1123314687385175,0.11942505766911,0.1049464501333652,0.0608700348336448,0.0886606960138838,0.0724142525960047,0.1212437073045098,0.1201801602365471,0.0477075870950454,0.0414484985521248,0.0198196333216991,0.0459606513873609,0.1068523849398381,0.1384108274084869,0.1043731883161669,0.0867588468697988,0.0841446394322247,0.0418136993684896,0.0787187546836172,0.081948582584836,0.0498693264118008,0.0914931376642833,0.052554484432929
2016-08-01,0.0851035970122069,0.0605922095075275,0.0459547086104414,0.0879609803407461,0.1491212661370298,0.0852817069841709,0.0346907479636993,0.0614713221362279,0.0404699325670367,0.057288646659499,0.0964409547648905,0.0440925439865447,-0.0955163779099059,0.0877447042040167,0.0661616340291111,0.1252658458209659,0.0572744363567299,0.1079777364797056,0.0681256358296895,0.0952192666302433,0.0746435429982081,0.0424930512169208,-0.078612020573864,0.0295556124566322,0.0211515867498484,0.1123314687385175,0.11942505766911,0.1049464501333652,0.0608700348336448,0.0886606960138838,0.0724142525960047,0.1212437073045098,0.1201801602365471,0.0477075870950454,0.0414484985521248,0.0198196333216991
2016-09-01,0.0003606178267503,0.0806155039454434,0.0886887529864672,0.1081927408932994,0.1524239413723513,0.1054487332023477,0.0689669392261116,0.090936994953779,0.0980337403185114,0.0398323452575706,0.0024846431900975,0.0028409158113742,0.0851035970122069,0.0605922095075275,0.0459547086104414,0.0879609803407461,0.1491212661370298,0.0852817069841709,0.0346907479636993,0.0614713221362279,0.0404699325670367,0.057288646659499,0.0964409547648905,0.0440925439865447,-0.0955163779099059,0.0877447042040167,0.0661616340291111,0.1252658458209659,0.0572744363567299,0.1079777364797056,0.0681256358296895,0.0952192666302433,0.0746435429982081,0.0424930512169208,-0.078612020573864,0.0295556124566322
2016-10-01,-0.0164894359261644,0.0816624554360228,0.111821489984166,0.131032224833179,0.1569628638959432,0.1185896043955665,0.02953468091372,0.1040552712861249,0.1550303228339728,0.0537010726636406,0.010186120394021,0.0208197058732464,0.0003606178267503,0.0806155039454434,0.0886887529864672,0.1081927408932994,0.1524239413723513,0.1054487332023477,0.0689669392261116,0.090936994953779,0.0980337403185114,0.0398323452575706,0.0024846431900975,0.0028409158113742,0.0851035970122069,0.0605922095075275,0.0459547086104414,0.0879609803407461,0.1491212661370298,0.0852817069841709,0.0346907479636993,0.0614713221362279,0.0404699325670367,0.057288646659499,0.0964409547648905,0.0440925439865447
2016-11-01,0.0820393323528669,0.0635099080524881,0.0635717358642331,0.0939216337397788,0.1448804548816742,0.0854875922419449,0.0296521400414384,0.0875274272671031,0.0823004740162733,0.0549276326106928,0.0889742994660736,0.0540982347921739,-0.0164894359261644,0.0816624554360228,0.111821489984166,0.131032224833179,0.1569628638959432,0.1185896043955665,0.02953468091372,0.1040552712861249,0.1550303228339728,0.0537010726636406,0.010186120394021,0.0208197058732464,0.0003606178267503,0.0806155039454434,0.0886887529864672,0.1081927408932994,0.1524239413723513,0.1054487332023477,0.0689669392261116,0.090936994953779,0.0980337403185114,0.0398323452575706,0.0024846431900975,0.0028409158113742
2016-12-01,0.0281668173408853,0.080836848411721,0.0635982692809147,0.1507238539391675,0.126989743957198,0.1145695127101174,0.0694307040690933,0.1274571116204956,0.1817750202073558,0.062097977659798,0.0249544792106988,0.0388542658187134,0.0820393323528669,0.0635099080524881,0.0635717358642331,0.0939216337397788,0.1448804548816742,0.0854875922419449,0.0296521400414384,0.0875274272671031,0.0823004740162733,0.0549276326106928,0.0889742994660736,0.0540982347921739,-0.0164894359261644,0.0816624554360228,0.111821489984166,0.131032224833179,0.1569628638959432,0.1185896043955665,0.02953468091372,0.1040552712861249,0.1550303228339728,0.0537010726636406,0.010186120394021,0.0208197058732464
2017-01-01,0.1601497428873166,0.0890106922142148,0.0704284279979976,0.1144403661359181,0.1161602871896558,0.0990935836321398,0.0109382470253134,0.1021298722443599,0.131618069406258,0.0703973129872705,0.1523906054931671,0.0914971657220506,0.0281668173408853,0.080836848411721,0.0635982692809147,0.1507238539391675,0.126989743957198,0.1145695127101174,0.0694307040690933,0.1274571116204956,0.1817750202073558,0.062097977659798,0.0249544792106988,0.0388542658187134,0.0820393323528669,0.0635099080524881,0.0635717358642331,0.0939216337397788,0.1448804548816742,0.0854875922419449,0.0296521400414384,0.0875274272671031,0.0823004740162733,0.0549276326106928,0.0889742994660736,0.0540982347921739
2017-02-01,0.079394848901412,0.0251916491870591,0.0205060007828521,0.0739602233662353,0.0685814554627199,0.0589943343436747,0.0537628390681028,0.1130771788118298,0.1496884381034284,0.0660794188988624,0.08032300935416,0.0640069322797591,0.1601497428873166,0.0890106922142148,0.0704284279979976,0.1144403661359181,0.1161602871896558,0.0990935836321398,0.0109382470253134,0.1021298722443599,0.131618069406258,0.0703973129872705,0.1523906054931671,0.0914971657220506,0.0281668173408853,0.080836848411721,0.0635982692809147,0.1507238539391675,0.126989743957198,0.1145695127101174,0.0694307040690933,0.1274571116204956,0.1817750202073558,0.062097977659798,0.0249544792106988,0.0388542658187134
2017-03-01,0.1557631100409366,-0.002667453213526,0.0155265942934494,0.048914622590864,0.1912737254266883,0.039453283543132,-0.0173310436602225,0.0601234442982026,0.0997378251262155,0.057376732537083,0.1413584288383909,0.0620393166984936,0.079394848901412,0.0251916491870591,0.0205060007828521,0.0739602233662353,0.0685814554627199,0.0589943343436747,0.0537628390681028,0.1130771788118298,0.1496884381034284,0.0660794188988624,0.08032300935416,0.0640069322797591,0.1601497428873166,0.0890106922142148,0.0704284279979976,0.1144403661359181,0.1161602871896558,0.0990935836321398,0.0109382470253134,0.1021298722443599,0.131618069406258,0.0703973129872705,0.1523906054931671,0.0914971657220506
2017-04-01,-0.0203689964325839,0.1077806224144613,0.1440894104556598,0.1715413557114615,0.0753717423456343,0.1091334153114012,0.1414829875310683,0.15145424370486,0.186531477143852,0.0692326014908051,-0.0273383133094924,0.0437401512641004,0.1557631100409366,-0.002667453213526,0.0155265942934494,0.048914622590864,0.1912737254266883,0.039453283543132,-0.0173310436602225,0.0601234442982026,0.0997378251262155,0.057376732537083,0.1413584288383909,0.0620393166984936,0.079394848901412,0.0251916491870591,0.0205060007828521,0.0739602233662353,0.0685814554627199,0.0589943343436747,0.0537628390681028,0.1130771788118298,0.1496884381034284,0.0660794188988624,0.08032300935416,0.0640069322797591
2017-05-01,0.1414522286925112,0.0462964654512365,0.069402579009596,0.0783807732631007,0.1988390395922916,0.0692797093539763,0.0942657513165698,0.1181079496561565,0.1361668924626453,0.0775047819030367,0.1328589672195264,0.0236054459264307,-0.0203689964325839,0.1077806224144613,0.1440894104556598,0.1715413557114615,0.0753717423456343,0.1091334153114012,0.1414829875310683,0.15145424370486,0.186531477143852,0.0692326014908051,-0.0273383133094924,0.0437401512641004,0.1557631100409366,-0.002667453213526,0.0155265942934494,0.048914622590864,0.1912737254266883,0.039453283543132,-0.0173310436602225,0.0601234442982026,0.0997378251262155,0.057376732537083,0.1413584288383909,0.0620393166984936
2017-06-01,0.0556232453833231,0.0688243855891723,0.0790970324198703,0.0999562552166555,0.1762547452136669,0.0807906572218133,0.0538674105364975,0.1101182323298708,0.1395114666688659,0.0734067676382865,0.0716369941615049,0.063597324112659,0.1414522286925112,0.0462964654512365,0.069402579009596,0.0783807732631007,0.1988390395922916,0.0692797093539763,0.0942657513165698,0.1181079496561565,0.1361668924626453,0.0775047819030367,0.1328589672195264,0.0236054459264307,-0.0203689964325839,0.1077806224144613,0.1440894104556598,0.1715413557114615,0.0753717423456343,0.1091334153114012,0.1414829875310683,0.15145424370486,0.186531477143852,0.0692326014908051,-0.0273383133094924,0.0437401512641004
2017-07-01,0.0377799255072694,0.0321216114132685,0.0250329743953443,0.070344076377415,0.2008174254310564,0.0522217257884367,0.069712324000724,0.0946496803031617,0.1462523770741715,0.0642361635195127,0.042440234576901,0.0424017129148364,0.0556232453833231,0.0688243855891723,0.0790970324198703,0.0999562552166555,0.1762547452136669,0.0807906572218133,0.0538674105364975,0.1101182323298708,0.1395114666688659,0.0734067676382865,0.0716369941615049,0.063597324112659,0.1414522286925112,0.0462964654512365,0.069402579009596,0.0783807732631007,0.1988390395922916,0.0692797093539763,0.0942657513165698,0.1181079496561565,0.1361668924626453,0.0775047819030367,0.1328589672195264,0.0236054459264307
2017-08-01,0.0863592979814598,0.0114444093306307,0.0147224403782555,0.0640993430281344,0.2506898989559776,0.0485794552953784,0.0044176165481903,0.0362605291028774,0.0979690226802958,0.0596607042177463,0.0916066863338755,0.0452546794087806,0.0377799255072694,0.0321216114132685,0.0250329743953443,0.070344076377415,0.2008174254310564,0.0522217257884367,0.069712324000724,0.0946496803031617,0.1462523770741715,0.0642361635195127,0.042440234576901,0.0424017129148364,0.0556232453833231,0.0688243855891723,0.0790970324198703,0.0999562552166555,0.1762547452136669,0.0807906572218133,0.0538674105364975,0.1101182323298708,0.1395114666688659,0.0734067676382865,0.0716369941615049,0.063597324112659
2017-09-01,0.0817594352597588,0.0229761887411061,0.0277092142596639,0.0801607356961238,0.1665352575664318,0.063578360939335,0.0880822491392798,0.1125123441085183,0.1206433298402664,0.0822655586002927,0.05647398427487,0.0818160402276912,0.0863592979814598,0.0114444093306307,0.0147224403782555,0.0640993430281344,0.2506898989559776,0.0485794552953784,0.0044176165481903,0.0362605291028774,0.0979690226802958,0.0596607042177463,0.0916066863338755,0.0452546794087806,0.0377799255072694,0.0321216114132685,0.0250329743953443,0.070344076377415,0.2008174254310564,0.0522217257884367,0.069712324000724,0.0946496803031617,0.1462523770741715,0.0642361635195127,0.042440234576901,0.0424017129148364
2017-10-01,0.1058183402835411,0.0230803098298544,0.0039657667772718,0.0453037666836984,0.1873496986876564,0.0495306670720356,0.0285814305677849,0.0183529825146031,0.0602413935706866,0.0524990203732755,0.0876527031448937,0.0503729661846001,0.0817594352597588,0.0229761887411061,0.0277092142596639,0.0801607356961238,0.1665352575664318,0.063578360939335,0.0880822491392798,0.1125123441085183,0.1206433298402664,0.0822655586002927,0.05647398427487,0.0818160402276912,0.0863592979814598,0.0114444093306307,0.0147224403782555,0.0640993430281344,0.2506898989559776,0.0485794552953784,0.0044176165481903,0.0362605291028774,0.0979690226802958,0.0596607042177463,0.0916066863338755,0.0452546794087806
2017-11-01,0.075663516261546,0.0144664524271806,0.0003694555930184,0.0719491715744808,0.1568725393753833,0.064589894929373,0.0515656358631719,0.0693526340930539,0.0989321414942132,0.0584288971099953,0.0660042467005972,0.0361306169879425,0.1058183402835411,0.0230803098298544,0.0039657667772718,0.0453037666836984,0.1873496986876564,0.0495306670720356,0.0285814305677849,0.0183529825146031,0.0602413935706866,0.0524990203732755,0.0876527031448937,0.0503729661846001,0.0817594352597588,0.0229761887411061,0.0277092142596639,0.0801607356961238,0.1665352575664318,0.063578360939335,0.0880822491392798,0.1125123441085183,0.1206433298402664,0.0822655586002927,0.05647398427487,0.0818160402276912
2017-12-01,0.0580653990088002,-0.0217703142125049,-0.0236588935187231,0.0521484436549339,0.1123983036692291,0.046355214055934,0.0084998325272369,-0.0019857083731569,0.0011506045255167,0.0435436804288116,0.0458612402496179,0.0397198129733702,0.075663516261546,0.0144664524271806,0.0003694555930184,0.0719491715744808,0.1568725393753833,0.064589894929373,0.0515656358631719,0.0693526340930539,0.0989321414942132,0.0584288971099953,0.0660042467005972,0.0361306169879425,0.1058183402835411,0.0230803098298544,0.0039657667772718,0.0453037666836984,0.1873496986876564,0.0495306670720356,0.0285814305677849,0.0183529825146031,0.0602413935706866,0.0524990203732755,0.0876527031448937,0.0503729661846001
2018-01-01,0.0627972513038024,0.0052958532320293,-0.0424192296108074,0.0540051304508537,0.1799145035699147,0.0350395477395295,0.0455689930746938,0.0501494372050377,0.0595208103521418,0.0430275771240946,0.0437490563331088,0.0384217819085819,0.0580653990088002,-0.0217703142125049,-0.0236588935187231,0.0521484436549339,0.1123983036692291,0.046355214055934,0.0084998325272369,-0.0019857083731569,0.0011506045255167,0.0435436804288116,0.0458612402496179,0.0397198129733702,0.075663516261546,0.0144664524271806,0.0003694555930184,0.0719491715744808,0.1568725393753833,0.064589894929373,0.0515656358631719,0.0693526340930539,0.0989321414942132,0.0584288971099953,0.0660042467005972,0.0361306169879425
2018-02-01,0.0230119218006699,0.0164443907572913,-0.0403125711123646,0.0591878193056008,0.1389086654935045,0.0408219945202539,0.0023330632830269,0.0237285493152246,0.0523179206819204,0.0335544888531158,0.0025158226674193,0.0582428955436151,0.0627972513038024,0.0052958532320293,-0.0424192296108074,0.0540051304508537,0.1799145035699147,0.0350395477395295,0.0455689930746938,0.0501494372050377,0.0595208103521418,0.0430275771240946,0.0437490563331088,0.0384217819085819,0.0580653990088002,-0.0217703142125049,-0.0236588935187231,0.0521484436549339,0.1123983036692291,0.046355214055934,0.0084998325272369,-0.0019857083731569,0.0011506045255167,0.0435436804288116,0.0458612402496179,0.0397198129733702
2018-03-01,-0.0239361415894414,0.0295633021674408,-0.0344248574897356,0.0947831798338008,0.12002943159756,0.0836558401838498,0.0975458511753544,0.0930596303928457,0.1140450922686593,0.0514812341050392,-0.0495495604419886,0.0562160104159223,0.0230119218006699,0.0164443907572913,-0.0403125711123646,0.0591878193056008,0.1389086654935045,0.0408219945202539,0.0023330632830269,0.0237285493152246,0.0523179206819204,0.0335544888531158,0.0025158226674193,0.0582428955436151,0.0627972513038024,0.0052958532320293,-0.0424192296108074,0.0540051304508537,0.1799145035699147,0.0350395477395295,0.0455689930746938,0.0501494372050377,0.0595208103521418,0.0430275771240946,0.0437490563331088,0.0384217819085819
2018-04-01,0.090398203550162,-0.0515607775640845,-0.1156423620185016,0.0043038930080321,0.1837198363984331,0.0207231159391891,-0.0342944190166676,-0.0434661709974832,-0.0239573784942006,0.0170120878770587,0.0724111167940577,0.0497846677467759,-0.0239361415894414,0.0295633021674408,-0.0344248574897356,0.0947831798338008,0.12002943159756,0.0836558401838498,0.0975458511753544,0.0930596303928457,0.1140450922686593,0.0514812341050392,-0.0495495604419886,0.0562160104159223,0.0230119218006699,0.0164443907572913,-0.0403125711123646,0.0591878193056008,0.1389086654935045,0.0408219945202539,0.0023330632830269,0.0237285493152246,0.0523179206819204,0.0335544888531158,0.0025158226674193,0.0582428955436151
2018-05-01,-0.0019643056717129,0.0140167860824451,-0.066692588949806,0.0412835739529331,0.116900857095695,0.0241769624197178,0.016108374343954,0.0103676204755398,0.028355109100266,0.032280117613781,-0.0307126014900589,0.062578826011558,0.090398203550162,-0.0515607775640845,-0.1156423620185016,0.0043038930080321,0.1837198363984331,0.0207231159391891,-0.0342944190166676,-0.0434661709974832,-0.0239573784942006,0.0170120878770587,0.0724111167940577,0.0497846677467759,-0.0239361415894414,0.0295633021674408,-0.0344248574897356,0.0947831798338008,0.12002943159756,0.0836558401838498,0.0975458511753544,0.0930596303928457,0.1140450922686593,0.0514812341050392,-0.0495495604419886,0.0562160104159223
