_date_,FAG1F,FAG2F,FAG3F,FAG4F,FAG5F,FCON1F,FCON2F,FCON3F,FCON4F,FCON5F,FCP1F,FCP2F,FCP3F,FCP4F,FCP5F,FCP6F,FCP7F,FCPU1F,FCPU2F,FCPU3F,FEXP1F,FEXP2F,FEXP3F,FEXP4F,FEXP5F,FIMP1F,FIMP2F,FIMP3F,FIMP4F,FIMPU1F,FIMPU2F,FIMPU3F,FIMPU4F,FIND1F,FIND2F,FIND3F,FIND4F,FIND5F,FIND6F,FINV1F,FINV2F,FINV3F,FINV4F,FINV5F,FSER1F,FSER2F,FSER3F,FSER4F,FSER5F,FSER6F,f202004,f202003,fvirus
2008-09-01,1.388372,-0.959619,2.289751,1.557522,-1.289418,-5.433452,6.107044,0.87481,-1.119502,-0.076297,-7.336792,4.940979,0.327906,0.459947,-1.719738,2.158824,-0.319752,-0.040488,0.445277,-0.688246,-0.378883,0.0673,0.18998,-0.403506,0.39492,-2.167752,1.452762,0.154201,0.282214,-1.195576,0.585761,-0.207855,-0.185546,-4.71418,-0.288494,1.665989,-1.285886,-0.083,1.846188,-4.656973,1.172234,2.01445,1.985395,0.562376,-3.688482,-3.089901,-2.487545,2.484224,1.415109,1.760255,0,0,0.0
2008-10-01,-0.537576,-0.928155,1.555974,1.60575,-2.147522,-6.50179,6.081499,0.583641,-1.043029,0.138952,-8.555145,4.076212,0.501465,0.200768,-1.345436,2.167319,-0.57682,0.260525,0.441311,-0.471339,-0.962944,-0.578074,-0.582765,1.046708,0.605591,-3.338167,2.053779,-0.534355,-0.182815,-1.30559,0.683364,0.084375,0.092125,-6.530726,-0.987364,1.306054,-3.20509,-0.186617,1.420406,-5.606381,1.365601,2.738722,1.263244,-0.324776,-4.546881,-3.698167,-2.869862,2.755175,1.600621,1.203597,0,0,0.0
2008-11-01,-2.134955,-0.817784,1.233613,1.529611,-2.144307,-7.227428,6.369764,0.164304,-1.57319,1.026513,-9.702695,3.246481,0.542038,0.784655,-1.192756,1.54806,-0.568402,0.573793,0.621277,0.002258,-1.898415,-2.195767,-0.922919,1.78696,0.636903,-5.118782,2.667786,-1.672827,-0.511571,-1.228375,0.635208,-0.010104,0.039458,-9.299717,-1.769246,1.098166,-4.037923,-0.966213,0.7296,-6.522975,1.816455,2.828708,1.090678,0.288056,-5.365487,-3.817929,-3.20785,2.938859,1.458991,0.676384,0,0,0.0
2008-12-01,-2.783748,-0.936905,1.7227,0.730128,-1.192868,-7.939435,6.619479,-0.361221,-1.784612,1.901424,-11.365003,2.446001,-0.208688,1.497781,-1.143004,1.195212,-0.414665,0.909317,0.858819,0.552654,-3.21313,-2.475952,-2.63187,0.307866,0.13335,-7.274004,2.977038,-0.749477,0.204934,-1.223083,0.655169,-0.040382,0.052818,-12.246655,-1.915475,0.64605,-3.019743,-2.563543,-0.23481,-7.791866,2.198448,2.337619,1.544785,0.665116,-6.237685,-4.106264,-3.351434,3.310702,1.298098,0.334399,0,0,0.0
2009-01-01,-2.863157,-0.613125,2.049957,-0.095365,-0.360678,-8.626121,7.577795,-0.874668,-1.644712,2.413253,-12.956567,1.340797,-0.35298,0.800691,-0.968515,0.947063,-0.410746,0.765942,0.326892,1.532735,-4.438675,-3.393872,-4.31549,1.586165,0.301252,-9.673458,3.916856,-1.07925,0.036999,-0.971673,0.288165,0.532185,-0.323155,-14.562581,-1.442831,0.283432,-1.040069,-2.864266,0.537038,-8.67821,2.514296,2.967871,0.719085,-0.203894,-7.186063,-4.727083,-3.440457,3.266011,1.182336,0.019872,0,0,0.0
2009-02-01,-2.306466,-0.385116,2.369063,-1.067808,0.117843,-9.375372,7.261433,-1.594161,-2.026957,2.635377,-14.18184,0.479235,-0.132237,0.323333,-0.822459,0.477256,-0.665807,0.204569,0.89216,2.34825,-5.334268,-4.225724,-4.896487,0.966887,0.116071,-10.561242,3.646365,-0.380951,1.007423,-0.956021,0.175211,0.084055,0.628949,-16.537751,-1.151922,-0.027505,-1.40878,-0.685186,2.280963,-9.510688,3.145397,2.417013,1.36456,0.85493,-7.95319,-5.394928,-3.439361,3.181762,0.812398,-0.513356,0,0,0.0
2009-03-01,-3.041281,-0.48172,2.122541,-1.120273,-0.209739,-10.02121,6.586291,-2.29641,-2.64973,2.599206,-14.571722,-0.468631,-0.140848,0.633312,-0.236277,0.525977,-0.556673,-0.105787,1.205935,2.67549,-5.855946,-3.261196,-5.952192,-0.590168,0.041747,-11.475194,3.968628,0.970692,1.05212,-1.110802,0.339242,-0.836161,-0.043763,-17.74795,-0.900724,-0.159571,-1.064244,-0.329409,2.621742,-9.576777,2.976567,1.625862,1.908733,0.152108,-8.468451,-5.865479,-2.838208,3.010126,0.415521,-0.765316,0,0,0.0
2009-04-01,-3.669767,-0.859599,2.140058,-1.220388,-0.358458,-10.043157,5.984296,-2.734729,-3.149402,2.201143,-14.63307,-1.197744,0.201976,0.480641,1.080137,0.48086,-0.495231,-0.009869,1.772071,1.89473,-5.676296,-3.225153,-6.176772,1.120268,0.14975,-11.151732,3.89245,0.034663,0.630916,-1.701244,1.052166,-0.66152,0.021071,-18.382164,-0.648406,0.041452,-0.007014,-0.133504,2.326521,-9.605747,2.156902,2.453607,0.567969,-0.860022,-8.280866,-6.240524,-2.456896,3.036581,-0.055589,-1.859499,0,0,0.0
2009-05-01,-5.260455,-0.854019,1.80441,-0.68366,-0.548837,-9.769683,5.70577,-2.766868,-2.770989,1.59629,-13.831324,-2.481189,0.758204,0.260795,1.773585,0.676449,-0.330556,0.570737,1.065445,1.321749,-5.298223,-3.472397,-5.367646,0.473881,0.042519,-11.344158,3.921296,0.722117,0.545117,-1.989276,1.365073,-0.207502,-0.161714,-17.951253,-0.042274,0.13593,0.8274,-0.750394,1.743223,-9.160422,1.970597,1.23503,1.47749,1.419265,-7.891993,-6.223189,-2.167893,2.421584,0.088242,-1.970772,0,0,0.0
2009-06-01,-6.362551,-0.476914,1.453687,-0.538274,-0.865462,-8.894812,5.116841,-3.208547,-1.446174,1.489176,-12.242246,-3.484559,1.784653,0.012491,2.250645,0.953271,-0.245807,0.649263,0.803715,1.048644,-4.976771,-2.452612,-5.318367,-0.729023,-0.830518,-10.787359,3.237136,0.969772,1.037027,-2.197161,1.629712,-0.194796,0.305392,-16.801904,1.177952,0.245688,1.700728,-0.058533,2.19806,-8.193414,2.986056,0.577578,3.458515,1.661839,-7.231796,-6.087002,-1.517239,2.077727,-0.223581,-1.433603,0,0,0.0
2009-07-01,-7.44906,-0.513694,0.848352,-0.230145,-1.071384,-7.913881,4.505555,-3.462764,-0.855412,1.324514,-10.94832,-4.41045,1.886081,1.165451,1.873267,0.973947,-0.401802,0.843785,0.780512,0.989711,-4.386604,-2.067192,-4.446763,0.656483,-0.296486,-9.713399,2.891616,1.383159,0.861194,-2.056359,1.745492,-0.127689,-0.185254,-15.751119,1.989613,0.102316,0.61139,0.749828,2.629862,-6.983715,3.684301,2.338127,2.335111,-0.702673,-6.709329,-5.930177,-1.063806,1.178361,0.564962,-1.487969,0,0,0.0
2009-08-01,-7.62756,-0.896735,0.594068,-0.214096,-0.86458,-7.207239,3.89629,-3.606275,-0.434704,0.777651,-9.458414,-4.850702,2.389865,1.310307,1.903915,0.822973,0.481402,0.994258,0.826349,0.951822,-3.873889,-2.192574,-3.600728,0.478616,-0.093904,-8.216341,2.242236,1.589078,0.729221,-2.007109,1.980335,0.02978,0.254935,-14.116126,2.205368,0.277325,-0.866031,1.248791,2.3631,-5.852377,2.493495,1.875631,1.750126,-0.764716,-6.001348,-5.499672,-0.858025,0.475003,0.630367,-1.31248,0,0,0.0
2009-09-01,-7.041443,-0.92856,0.935385,-0.745115,-0.80027,-7.09608,3.692412,-3.322399,0.304752,-0.125473,-8.375511,-5.128479,3.154643,0.959721,1.686015,0.276185,0.102435,1.047484,0.718969,0.785802,-3.817884,-2.311755,-4.101488,0.368324,0.75508,-6.869143,2.240685,1.596003,0.092562,-1.790684,1.875957,0.00948,-0.079831,-13.193201,1.877696,0.043345,-0.641331,-0.248075,1.045246,-5.359877,1.276314,0.909194,1.578403,-0.494565,-5.620732,-4.997588,-0.544613,0.336522,0.56156,-1.650832,0,0,0.0
2009-10-01,-6.101591,-0.69939,1.666916,-1.255142,-0.558777,-7.112547,3.061562,-2.93872,0.809237,-0.693795,-6.989909,-4.649502,3.108398,1.652691,1.278513,-0.247603,0.264691,0.657585,0.558081,0.271437,-3.219325,-1.503689,-3.601522,-0.738898,0.793781,-5.366007,1.777715,1.708969,-0.124874,-1.587019,1.765476,0.292294,0.066719,-11.456684,2.018662,0.344144,1.03352,-1.489237,0.343518,-4.319346,0.248167,0.750797,0.827749,-0.696776,-4.936581,-4.654608,-0.034535,-0.072578,0.217198,-1.271888,0,0,0.0
2009-11-01,-5.271407,-0.750213,2.13099,-1.579533,-0.694154,-6.373261,2.621673,-2.578188,1.106971,-0.998302,-5.787579,-4.220742,3.577197,1.374453,1.400479,-0.585028,0.863614,0.657591,0.042728,-0.544496,-2.27806,-0.344687,-2.942527,-0.986908,1.03105,-3.365462,1.093297,2.63256,0.020138,-1.369086,1.57756,0.086405,0.188827,-9.997076,2.659241,1.020483,1.658042,0.286082,0.601584,-3.652887,-0.679637,-0.016744,0.89081,-0.545257,-4.371503,-4.678085,0.308243,-0.204494,-0.083943,-1.577749,0,0,0.0
2009-12-01,-4.536682,-1.189729,2.334279,-1.58368,-0.498985,-5.721617,2.219286,-1.907796,1.154825,-0.840939,-4.402775,-3.720819,3.916218,0.881205,1.354521,-0.647384,0.350799,0.679742,-0.321721,-1.06107,-0.830398,0.626655,-1.227767,-0.971275,1.403669,-1.599121,1.040529,2.204302,-1.163739,-1.247275,1.543748,-0.115324,0.052954,-7.896097,3.142397,1.938712,1.142206,1.429754,0.170577,-2.519718,-0.87559,-0.38267,1.261962,0.086121,-3.431332,-4.367729,0.595818,-0.636387,-0.249459,-1.160097,0,0,0.0
2010-01-01,-4.089261,-1.677648,1.928317,-1.234036,-0.568917,-5.235055,1.507488,-1.349897,0.399002,-0.594558,-3.015417,-3.065974,3.898782,1.560383,1.269872,-0.288491,0.424066,1.515651,-0.641889,-1.466148,0.255203,1.120545,0.118642,-0.562458,1.646928,0.38657,0.413865,1.972651,-1.4209,-0.660167,1.020188,0.988351,-0.594338,-6.30948,3.250767,2.776798,-0.490129,2.216852,-0.608133,-1.857291,-1.839147,0.073712,0.609251,-0.903557,-2.86934,-4.269104,0.686044,-1.156225,-0.235525,-0.903953,0,0,0.0
2010-02-01,-3.471286,-1.889882,1.881088,-0.787269,0.546605,-6.027587,0.530161,-0.758772,0.465839,-1.262201,-2.218622,-2.754613,3.686897,1.521437,0.555938,0.345105,0.301783,1.41178,-0.5551,-1.364918,1.159421,1.5064,1.336912,-0.738171,1.691731,0.623425,0.908397,1.542463,-2.090555,-0.229835,0.593939,0.665587,0.83783,-4.785694,3.457928,3.087571,-0.049736,-0.637187,-2.82132,-1.263632,-2.855288,0.042589,-0.123377,-1.110438,-2.297509,-4.09252,0.856936,-1.815745,0.144344,0.440222,0,0,0.0
2010-03-01,-2.633847,-2.100326,1.753656,-0.54261,1.586446,-6.290576,-0.259091,-0.38209,0.961435,-1.953682,-0.332311,-2.720374,5.262124,0.087115,0.563993,1.286902,1.319674,1.332027,-0.426014,-1.354134,1.94017,2.305185,2.080557,-0.978012,1.472923,2.23644,0.068409,1.76678,-1.229008,0.321177,-0.069733,-0.001512,-0.436355,-3.226235,4.506398,3.422292,0.92889,-0.560908,-2.213024,-0.708586,-3.88494,-1.156438,0.370884,0.080849,-1.55694,-4.293346,1.771761,-2.322329,0.540753,1.767272,0,0,0.0
2010-04-01,-1.862302,-2.125019,1.855126,-0.482771,1.965366,-5.450213,0.093601,0.222544,2.291948,-2.572231,0.212033,-1.999963,4.571747,2.066778,-1.170346,0.386408,-0.044134,0.298896,-0.128262,-1.034809,2.193763,1.75221,2.735912,0.108086,2.323085,2.77031,0.334139,2.519241,-1.164629,0.547839,-0.173943,0.672247,0.02318,-2.072055,4.229943,3.26001,-1.465107,1.144187,-1.280988,-0.253028,-3.267994,-0.825663,0.430842,0.013865,-1.14039,-3.955586,1.235714,-3.030572,1.632244,1.780961,0,0,0.0
2010-05-01,-0.769355,-2.413305,2.149842,-0.67852,2.371566,-4.208272,0.612681,0.772039,1.694353,-1.771392,0.86629,-1.032254,3.943257,2.866542,-1.053044,0.681292,2.24395,-0.230765,0.133358,-1.037759,2.531131,1.998217,3.103946,-1.140616,2.21093,4.415316,-0.002292,1.225004,-1.457916,1.12887,-0.641361,0.567042,-0.010357,-0.911347,3.403292,3.022035,-2.35703,0.513596,-1.677222,0.51234,-2.076437,-0.929087,1.082714,0.011388,-0.880571,-4.034768,0.897997,-3.305674,1.090464,2.928845,0,0,0.0
2010-06-01,-0.572294,-2.365843,1.961341,-0.728114,1.795228,-3.626853,0.499455,1.042847,1.025033,-0.150601,-0.18416,-0.761548,3.994761,1.167558,-1.27717,-0.452777,0.950196,-0.502862,-0.006807,-1.050497,2.311099,2.075252,2.448838,-0.04231,2.097695,4.275785,0.021364,0.961028,-1.331383,1.580165,-1.155725,0.56557,-0.084071,-0.745098,2.132777,2.57635,-1.777275,-0.3108,-2.349503,0.790005,-1.716751,-0.459252,0.948777,-0.955114,-1.203086,-4.004328,0.913966,-2.722735,0.429631,1.661422,0,0,0.0
2010-07-01,-0.249148,-2.131936,1.881709,-0.815977,1.320767,-4.715571,0.637913,1.845199,0.503802,-0.63896,-0.50877,0.23815,2.912017,2.688085,-1.546622,-0.273313,1.081254,-0.698349,-0.046346,-1.099314,2.421684,1.317237,2.853293,0.042952,1.18562,3.819051,-0.072975,-0.495601,-1.197678,1.890804,-1.756398,0.572852,-0.055495,-0.296442,1.560449,2.267134,-1.778758,-1.166409,-2.819516,0.422129,-2.340726,0.748131,-0.964899,-1.41552,-1.385799,-4.214325,-0.150743,-2.458599,-0.154965,1.258958,0,0,0.0
2010-08-01,-0.667097,-1.6248,1.411497,-0.272214,0.924371,-5.566589,0.649516,2.556525,1.017909,-1.794819,-1.51584,0.551423,1.922536,2.336189,-0.916653,0.295865,1.508092,-0.993934,-0.075689,-1.049241,2.154858,1.608155,2.406622,-0.570921,0.522704,2.677639,0.045582,-0.521489,-0.727003,2.315832,-2.530215,0.84791,-0.280438,-0.875016,1.095562,1.660864,-1.388506,-0.921465,-2.180266,-1.044622,-2.427301,0.379925,-1.00021,-0.05198,-1.928232,-3.952931,-0.644716,-1.474256,-1.009213,0.344123,0,0,0.0
2010-09-01,-0.36299,-1.708616,1.394449,-0.069052,0.95932,-6.285921,1.039826,3.466929,-0.25723,-2.997171,-2.525697,0.820157,1.211619,1.536444,-0.241015,1.084691,1.412781,-1.302442,0.081082,-1.014294,1.97675,1.311042,2.263769,0.341137,0.148941,1.379021,0.266108,-0.616695,-0.710421,2.575561,-2.916681,0.425825,0.303981,-1.065452,1.112399,1.589486,-0.586963,-1.160454,-1.912673,-1.732454,-1.820765,-0.762485,0.369452,0.614193,-2.131889,-3.960973,-0.445846,-0.838381,-1.214391,0.624861,0,0,0.0
2010-10-01,-0.248055,-1.811336,0.974363,0.829473,1.19985,-6.135819,0.605834,3.184303,-0.98255,-2.091532,-2.723937,0.952261,1.093474,1.053223,0.28875,1.420155,1.308987,-1.454254,0.03094,-1.04623,1.926613,1.107314,2.396319,0.016262,-0.136654,0.885912,0.160627,-0.167517,-0.342164,2.574436,-2.931071,-0.378253,-0.077632,-1.183263,1.25038,1.656702,-0.028614,-0.251209,-1.289199,-1.334478,-0.718139,-0.539146,0.878643,0.118316,-2.110907,-3.927668,-0.447522,-0.755661,-0.928029,0.541582,0,0,0.0
2010-11-01,-0.017085,-1.696435,0.803632,1.496705,1.566843,-6.407579,0.234643,2.867267,-1.56386,-1.775776,-3.009275,1.129489,1.103772,0.731497,0.248126,1.891982,0.484701,-1.959261,0.259106,-0.902558,1.859739,1.654476,2.202588,-0.5587,-0.443419,0.661896,0.006612,0.455456,0.006517,2.313108,-2.600376,-0.14732,-0.284716,-0.732579,1.652455,1.952272,-0.109144,-0.223558,-1.27943,-0.595257,-0.835518,-0.118873,0.708979,-0.440027,-1.82636,-3.990558,-0.102797,-1.282781,-0.381793,2.144272,0,0,0.0
2010-12-01,0.324797,-1.326846,0.845357,1.799526,1.283263,-6.488029,-0.666998,2.401052,-0.012474,-2.888475,-2.926472,1.554081,1.302886,1.04517,0.106094,2.261172,0.853843,-2.158083,0.276317,-0.886944,1.834781,1.36728,2.523172,0.294079,-0.216357,1.149896,-0.131093,0.180297,0.367811,2.148174,-2.501378,0.168197,-0.107717,-0.545741,1.526149,1.83976,-0.357527,-0.183253,-0.758141,-0.762453,-1.768615,0.473524,-0.352958,-1.281439,-2.129457,-4.319493,-0.560173,-1.428769,-0.197339,1.616128,0,0,0.0
2011-01-01,0.21705,-0.853437,0.985781,1.95112,0.432238,-6.757116,-1.112691,2.655499,1.238531,-3.771339,-2.906229,1.775939,1.477691,0.770033,0.093136,1.93318,1.394528,-3.243373,1.65537,-0.679684,2.152885,2.044636,3.041199,-0.70428,-0.481364,1.794784,-0.471102,0.483635,0.740411,0.179457,-1.520359,-2.736869,1.640941,0.058372,2.125576,2.136526,-0.035674,-0.764651,-1.029505,-0.674357,-2.421143,-0.290392,0.077581,-0.279725,-2.109188,-4.607051,-0.412007,-1.607934,-0.288268,2.726272,0,0,0.0
2011-02-01,-0.105165,-0.879284,0.800902,2.092564,-0.809813,-6.805322,-1.631335,3.076136,1.439444,-3.531849,-2.739951,2.119474,1.434172,0.860813,0.628321,1.114628,1.677402,-3.673886,2.049456,-0.577028,2.094497,1.991422,2.645798,0.56557,-0.373357,2.197342,-0.671252,-0.062407,0.296233,-1.120579,-0.665487,-1.720866,-2.265414,0.156284,1.934172,2.386565,-0.909521,0.442105,-0.469946,-0.868449,-3.067953,-0.587335,0.57341,-0.276197,-2.234783,-4.891156,-0.040154,-1.11385,-0.412961,2.01382,0,0,0.0
2011-03-01,-0.75775,-0.730753,0.562733,2.372225,-1.656029,-6.941403,-1.68798,3.217725,0.790631,-3.174501,-3.657167,2.60783,0.424348,1.564363,0.144536,0.060095,0.877043,-3.963578,2.13742,-0.519381,2.099351,1.012939,3.018758,0.63073,-0.338166,2.074539,-0.548991,-0.778982,-0.335834,-2.405394,0.161359,0.988509,0.74793,0.115699,1.304698,2.357096,-2.32059,-0.485451,-1.412855,-1.029587,-3.464114,0.560544,-0.444372,-0.988543,-2.091291,-4.771685,-0.67489,-1.492774,0.252466,2.287997,0,0,0.0
2011-04-01,-1.002668,-1.191928,0.074172,2.176991,-2.355904,-6.460585,-1.330321,2.70833,0.083445,-2.065081,-3.776487,2.656961,0.951189,0.115333,0.988929,0.266197,1.094545,-2.847704,0.897616,-0.383805,1.715867,1.043651,1.903656,0.199218,-1.039043,1.180225,-0.539921,-0.989846,-0.386299,-1.720415,-0.417786,0.045349,-0.137263,-0.27082,0.749603,2.254026,-0.992544,-1.101961,-1.715546,-1.489129,-4.277797,-0.030333,0.025871,-0.145705,-2.054713,-4.675424,-0.727176,-0.950135,-0.27738,2.216395,0,0,0.0
2011-05-01,-1.762441,-1.462909,-0.90636,2.447341,-2.935241,-6.085157,-1.028533,2.054485,1.000254,-1.341501,-4.017648,2.530488,1.3431,-0.243715,0.897603,-0.023291,-0.672693,-1.93593,0.4573,-0.287243,1.433958,0.780858,1.5662,0.434961,-0.998442,0.621082,-0.537798,-0.544454,-0.172707,-1.815194,-0.462821,0.120494,0.134656,-0.754279,0.333203,1.983322,-0.893237,-0.599719,-1.39355,-1.707632,-3.946678,-0.227412,0.51575,0.417511,-1.903006,-3.848551,-0.627682,-0.499392,-0.329132,1.447934,0,0,0.0
2011-06-01,-0.958407,-2.459676,-0.898893,2.245007,-1.146077,-6.311904,-0.139257,2.31776,1.20763,-1.753459,-3.797664,2.578703,0.711109,1.711972,1.358655,0.689281,-0.855226,-1.773498,0.440274,-0.211525,1.280989,0.326927,1.417082,0.251767,-0.95685,0.130591,-0.345477,-0.309474,-0.226231,-1.850346,-0.36968,-0.204573,0.094537,-0.98415,0.006377,1.786323,-0.770017,-0.389533,-1.427861,-1.79254,-3.776019,0.239614,0.108504,-0.092031,-1.67215,-3.159037,-0.972335,-0.352926,-0.344208,0.810755,0,0,0.0
2011-07-01,-0.361205,-2.919403,-0.632911,1.892695,-0.018014,-5.990377,-0.421126,1.806397,1.766677,-1.339094,-3.933041,1.972278,1.225631,0.251707,1.996264,0.719646,-0.398792,-2.100656,0.578098,-0.20904,1.021124,0.601988,1.092088,-0.003207,-0.38228,-0.240148,0.189467,-0.375038,-0.97354,-2.112631,-0.058593,-0.394528,0.073299,-1.3515,0.254083,1.747035,-0.320793,-0.037051,-0.789818,-1.682558,-3.55365,-0.123837,0.392972,-0.226847,-1.47765,-2.259255,-0.479825,-0.361138,-0.346259,0.639229,0,0,0.0
2011-08-01,0.642212,-3.164854,0.236863,0.967713,0.458304,-5.67494,-0.475574,1.47704,1.09663,-1.153426,-3.726189,1.698152,2.055914,-0.082039,1.430323,0.47003,-1.168308,-2.506332,0.672786,-0.471448,1.111496,0.978075,1.158371,-0.335336,-0.519941,0.051642,-0.182908,0.684216,0.05491,-2.438554,0.326509,-0.410077,0.018738,-1.257002,0.347466,1.769903,-0.340988,-0.455018,-0.851897,-1.373287,-3.860971,-0.627953,0.577236,-0.192501,-1.358598,-2.198164,-0.293109,-0.506543,-0.219853,0.67134,0,0,0.0
2011-09-01,-0.017913,-3.133562,-0.199732,1.241113,0.193463,-5.036612,-0.970899,0.22755,1.262203,0.409599,-2.978108,1.809697,2.164766,0.807089,0.861986,0.164959,-1.29437,-2.677682,0.672022,-0.596111,1.216579,0.851818,1.324831,0.417584,-0.133271,0.734218,-0.347393,1.021414,0.051105,-2.678961,0.505997,-0.11661,-0.081257,-1.53425,0.353537,1.854376,-0.492603,-0.288843,-0.760413,-0.783282,-3.710393,-0.319252,0.307637,-0.144686,-1.185268,-2.248798,-0.3664,-0.77151,-0.376299,0.7575,0,0,0.0
2011-10-01,-0.124262,-3.522469,-0.258208,0.801929,0.219216,-5.536911,-0.471546,0.452093,0.887558,-0.451349,-3.581951,1.879047,1.926616,1.395418,0.410712,0.165233,-1.404711,-2.667038,0.706246,-0.605342,1.04249,0.375945,1.33069,0.502806,-0.100911,0.942547,-0.090343,-0.724718,-0.281338,-2.735497,0.448506,0.181559,0.027902,-2.051867,0.248503,1.91864,-0.815189,0.151797,-0.653468,-1.340537,-4.341571,0.040721,-0.863278,-0.778293,-1.591538,-2.679557,-0.735844,-0.809055,-0.429121,0.521562,0,0,0.0
2011-11-01,-0.847475,-3.893134,-0.924685,0.787041,-0.131253,-6.117779,-0.305834,0.471068,1.074502,-0.260846,-4.181811,1.81103,1.516282,1.569334,0.7173,-0.220707,-0.954867,-2.512209,0.610335,-0.731809,0.632853,0.20643,0.886641,0.095788,-0.217678,0.056529,0.267333,-0.977596,-0.544018,-2.659042,0.362202,0.087312,0.143043,-3.153287,-0.3881,1.961606,-0.699575,0.23868,-1.188956,-2.014611,-4.191122,0.084906,-0.844149,0.169031,-2.21086,-2.943816,-1.430039,-0.591005,-0.701873,-0.063061,0,0,0.0
2011-12-01,-2.091332,-3.641569,-1.80747,1.232378,-0.926812,-6.959691,0.146682,0.628544,0.9454,-0.215818,-4.268293,1.249279,2.141052,0.57169,1.749701,-0.497414,-0.484544,-2.36557,0.478093,-0.917216,0.267721,0.037511,0.51674,0.478727,-0.426376,-0.885411,0.218916,-0.36861,-0.11705,-2.648573,0.418339,-0.140127,0.099776,-4.104465,-0.659276,2.031608,-0.514981,0.706334,-1.307531,-2.987889,-4.627782,-0.538307,-0.439869,0.200386,-2.785892,-3.165193,-1.189856,-0.144201,-1.175801,-0.001162,0,0,0.0
2012-01-01,-2.721877,-3.765967,-2.34324,1.556473,-0.89447,-7.256175,-0.324871,0.438402,0.622997,0.585486,-4.236202,1.010618,2.128972,0.826878,1.851452,-0.322419,-1.189944,-6.029784,2.206566,0.703858,-0.095648,-0.28454,0.28235,0.525305,-0.492994,-1.683417,0.401198,-0.590843,-0.357399,-0.02237,-0.394463,3.421573,-2.108105,-4.822164,-0.549063,1.898009,-0.041918,0.761542,-1.348689,-3.546918,-4.343198,0.190923,-1.13625,-0.149321,-2.884973,-3.311753,-0.626192,0.163974,-1.200261,-0.233655,0,0,0.0
2012-02-01,-2.652756,-3.831959,-2.227119,1.299244,-0.554765,-7.636143,-0.165382,0.310976,0.189259,0.008356,-4.416028,1.252055,1.985767,1.475216,0.668382,0.429341,-1.238224,-8.882481,3.935824,1.940946,-0.43822,-0.440986,-0.1861,0.18674,-0.489881,-2.016756,0.500427,-0.32094,0.209658,0.835009,-0.478107,0.757901,3.605304,-4.846104,-0.364931,1.822546,0.193259,0.537212,-0.988824,-3.678479,-3.385656,-0.887209,0.192013,1.64723,-2.805117,-3.364416,-0.837864,-0.338311,-0.700863,-0.483855,0,0,0.0
2012-03-01,-1.60004,-4.851966,-1.665861,0.010174,-0.809874,-7.796982,0.09036,0.606114,-0.894966,0.162225,-5.344674,1.244645,1.80297,1.321702,-0.116633,-0.091834,-1.496984,-11.003008,4.921748,2.380783,-0.738139,-0.507889,-0.456728,0.31113,-0.504142,-2.922645,1.02986,-0.416955,0.492106,1.554695,-0.443298,-2.779148,-1.641178,-4.881142,-0.566362,1.654836,-0.277226,0.674804,-0.603969,-4.127425,-2.840531,-0.143346,-0.462702,0.128935,-2.856341,-3.096063,-0.890519,-0.647298,-0.746573,-0.301938,0,0,0.0
2012-04-01,-1.228688,-4.647548,-1.406732,-0.138664,-0.729773,-8.204759,1.134372,0.991105,-0.592159,-0.128308,-6.200465,1.643713,1.294212,1.434575,-0.672297,-0.289922,-0.541814,-9.024009,3.953899,1.009628,-0.964699,-0.63214,-0.530158,0.206297,-0.385109,-3.226058,1.336759,-0.646167,0.727542,-0.266451,0.872039,0.015649,0.010913,-4.975713,-0.695879,1.553322,-0.16071,0.362627,-0.842855,-4.387099,-2.355578,0.499312,-1.386831,-0.155515,-3.426491,-3.054372,-1.068056,-0.716919,-0.642908,-0.690545,0,0,0.0
2012-05-01,-0.779546,-4.430966,-0.776557,-0.609771,-0.728706,-8.564155,1.442265,1.235417,-0.287112,-0.52876,-6.747249,1.529095,1.187995,0.750517,-0.327227,-0.499693,-0.284913,-8.083431,3.125261,0.073875,-0.962553,-0.230336,-0.667573,-0.184397,-0.52167,-3.87292,1.538935,0.000985,1.011228,-0.355637,0.785889,-0.08876,0.103405,-5.264409,-0.582271,1.411173,0.05985,0.319982,-0.642173,-4.662175,-1.977518,-1.123794,0.362049,1.487051,-3.86635,-3.303687,-1.2008,-0.725565,-0.698371,-0.590241,0,0,0.0
2012-06-01,-0.879055,-3.610233,-0.703452,-0.298491,-1.159874,-8.327228,1.509756,0.719441,0.697084,-0.515738,-6.373292,1.454609,1.851243,-0.415893,-0.711982,-0.158625,0.861445,-7.385621,2.496339,-0.591024,-0.675177,0.17472,-0.542007,0.023259,-0.316041,-3.337333,1.292665,0.474545,0.985936,-0.427093,0.826883,-0.176054,0.004602,-5.313625,-0.302001,1.49361,0.003901,0.403679,-0.74227,-4.321147,-1.355994,-0.158141,0.141142,0.20249,-3.957634,-3.478095,-0.651354,-0.392057,-0.944713,-0.458432,0,0,0.0
