_date_;CPR;CPU;INV;EXPOR;IMP;PIB;AGRICUL;INDUSTRIA;CONSTRU;SERVI;IMPUESTOS;uno;PCY_CPR;PCY_CPU;PCY_INV;PCY_EXPOR;PCY_IMP;PCY_PIB;PCY_AGRICUL;PCY_INDUSTRIA;PCY_CONSTRU;PCY_SERVI;PCY_IMPUESTOS
2018Q2;112.5393307361657;94.17426040217404;111.35889774499076;121.88356119184549;117.12235109204173;109.83385113659564;105.75952857906078;109.70690972603262;110.73586900627264;109.61315445506567;112.20000334346746;1;2.1720253978029236;2.0453584036734362;10.892710739607248;1.7886833865972784;6.6037911939905936;2.340205683302732;6.1342905339770715;0.4375093545766928;1.845045914477006;2.6932473588412886;1.8769212612879338
2018Q3;112.5127827907322;94.88822184566624;112.17498203410976;121.83757095512959;116.05114740012645;110.44713790626464;102.49291982359976;109.27055476523964;113.06430048171016;110.53127676686175;112.40645426422068;1;1.3705784680900113;2.092932248817636;8.639371594075552;0.8085675476105836;2.8724757087394304;2.26562929320282;1.870868852866736;-0.30012825853866776;4.119099231997492;2.7340369825671784;1.847466431964695
2018Q4;112.6455225178998;95.52666813648139;112.35355627680538;123.24204203022285;116.18581300711006;111.09351568868559;108.16650345150576;109.32509913533879;114.89861713823215;111.03255971624309;112.697914387637;1;0.7935710620739389;2.8258352536314257;6.172082921144528;0.6722493718913425;0.645980292092907;2.241695897088092;4.707201223994506;-1.0628848867361484;5.224753394455406;2.6603183741966685;1.775515011959028
2019Q1;112.5485644509795;96.07742821820995;114.07952268766168;125.26987897921343;117.42554578673324;111.77462197321142;104.04332990275931;110.59798545464527;116.44714166873953;111.73241793598852;113.35215633707777;1;0.4155220303809326;2.689000013371423;6.609358607721005;2.2038099715293358;1.2997148305684547;2.4305071624192376;0.7401892511634145;0.38680476291823584;6.524937300322886;2.7161370143242047;1.5729060810217188
2019Q2;111.6130756284808;96.44598792103018;113.62959880920718;128.05692189250294;117.44704442199259;112.09692543339402;101.04429822041811;111.63468237035325;117.90173007601581;112.0174414599949;113.19916328993655;1;-0.8230501297865178;2.4122594742498116;2.039083638755357;5.064965808588862;0.2772257617128071;2.0604524683231595;-4.458444947698292;1.7572025765148158;6.4711291237866675;2.1934292621008655;0.8905168597994173
2019Q3;115.5402130062057;96.75706583533712;113.85191413738467;123.75420005378925;120.0185200727395;112.31167328566906;101.31344208934617;112.26128542014234;117.427987980068;112.23746896544277;113.12855111433291;1;2.6907433452289187;1.9695215626555962;1.494925225630972;1.5731018631071736;3.418641488251861;1.6881699378999082;-1.1507894752960435;2.7369959467379745;3.859474192796797;1.5436284176648218;0.6423980320692912
2019Q4;115.2126322786004;97.1442225873822;112.62741542504185;123.53767449301436;116.5202143685882;112.952646570632;101.67230058125025;112.121191242344;117.18778072015081;113.19536110780423;113.24231517502768;1;2.2789274738307164;1.6933014439379113;0.24374764565686657;0.23987955564628294;0.28781600164702326;1.6734828044835615;-6.003894609727356;2.5575939369090195;1.9923334492047085;1.9478983435925912;0.4830619895219712
2020Q1;108.4168893774838;98.14649765630158;108.18284595492527;114.39478343481453;111.37893291172662;107.10463363584175;95.43370147904153;103.91977200487838;109.253873659118;108.3281837325094;105.12434209239078;1;-3.671015346708617;2.153543737028829;-5.168917781047277;-8.68133316086579;-5.1493163897985195;-4.178039929751598;-8.275041208085598;-6.0382776614909766;-6.177281731898942;-3.046773950089765;-7.2586305462242535
2020Q2;85.13302627671737;99.05426817191521;86.13494700274191;79.05341797296715;79.9008077170647;88.05027616243923;101.0527675515081;83.86782854867961;84.81207787048073;88.51960456313672;89.0802011387427;1;-23.72486306165942;2.7043947675881475;-24.196734032856092;-38.26697002811894;-31.96865182066443;-21.451658177050426;0.008381800100698555;-24.872963520024904;-28.065450934605362;-20.97694483162251;-21.306661153862116
2020Q3;102.810894823632;100.50174952135737;102.36289368927622;100.83171395258456;101.31732335082448;102.05229845784302;99.36058903313312;105.1103008549817;104.41636869288835;101.2732962037274;102.48684184781546;1;-11.01721889840207;3.8701914466825915;-10.091196564551996;-18.522592438269992;-15.581925781605044;-9.134735978628793;-1.927535987268958;-6.369947162459255;-11.080509434759467;-9.768727736627037;-9.406740528093971
2020Q4;103.6391895221668;102.29748465042583;103.31931335305661;105.72008463963381;107.40293602038426;102.79279174387602;104.15294193631726;107.10209859146029;101.51767977751291;101.87891550062646;103.30861492105106;1;-10.04528976340665;5.304754030439862;-8.264508278785954;-14.422798491635913;-7.824632316040258;-8.994791299912375;2.439839898266727;-4.476488873575379;-13.371787439220084;-9.997269761258408;-8.772074501146566
2021Q1;103.6299130083457;103.10930837741749;107.83662990138203;107.55964624806798;108.99540782321036;104.02811158912304;105.42852599777386;105.6180462533106;99.70486656200941;103.7636858951119;105.81577608142494;1;-4.415341923776195;5.056533691599618;-0.32002860572506453;-5.975042726175895;-2.1400142973225678;-2.8724453296567476;10.473055496990579;1.6342166804912628;-8.740200028881684;-4.213582910859504;0.6577296706660851
2021Q2;106.5654078759643;103.75112501170827;107.79026185068628;110.40569907843205;113.20235540146386;105.45423630950378;109.05390364127842;105.75261023542582;97.78335949764522;105.25113682269709;110.37557251908399;1;25.17516707274432;4.741700611670119;25.14114839735726;39.659614864705816;41.6786120640015;19.765934765448012;7.917780268305896;26.0943702316599;15.294144363463591;18.901499099701226;23.905841150014574
2021Q3;108.2591568501193;104.06714640016617;109.43203431235753;115.53184813304051;116.10808431016454;107.5328502834715;108.93941803148354;105.31221902123053;98.05337519623232;108.08050465605285;112.61882951653945;1;5.299304160160823;3.547596828701094;6.9059601270552;14.578879604653538;14.598452140435182;5.370336492609673;9.64047122864402;0.1921012161571145;-6.093865910402418;6.7216222908669465;9.886135123345063
2021Q4;109.9667941870889;103.58008250764603;116.94709319548858;120.05369033922531;121.61869645772563;109.71737863682172;104.75433296231517;106.55265427454724;100.37676609105179;110.72238737945537;114.72773536895677;1;6.10541697025595;1.2537921744636638;13.189963618770783;13.558072478328231;13.235914178959995;6.736451822613554;0.5774114631976746;-0.5130098514772308;-1.123857134010109;8.68037496804186;11.053405813863893
2022Q1;111.2299504023335;103.72717095333468;116.7738660678344;123.04576871024591;122.25717195856039;111.19113079639614;92.84390969776389;106.98984882556739;105.75703001815884;113.21316240932418;112.22880289389128;1;7.333825893857249;0.5992306472036413;8.287755445089108;14.397706763056695;12.167268695265122;6.885657249614097;-11.93663307051802;1.298833505182162;6.070078286886238;9.106727881432587;6.060558311769637
2022Q2;112.8489794304425;102.92193252996422;116.88181283255106;131.1345604277331;126.87988884870734;113.1087909547634;85.48249938192177;109.37003806953784;107.63562473689588;115.57456128699611;112.9346444215258;1;5.8964458352112725;-0.7992130028956046;8.434482694233193;18.77517331290597;12.082375316959704;7.258650684069079;-21.614452552649887;3.4206511083356927;10.075605184630533;9.80837335913014;2.3185129137149874
2022Q3;113.3480925379252;104.10103164989957;115.21354465056595;131.5499837184134;124.73269422536555;114.07521983140454;79.48570424367624;109.19431940051987;109.47193597321755;117.20443986017183;112.46028855617999;1;4.700697692345179;0.03256094829688916;5.283197351249047;13.864692588425665;7.428087343308243;6.084065967456875;-27.036782755067744;3.6862772576340186;11.645250103969884;8.44179552376656;-0.14077660107111312
2022Q4;111.7673617928161;106.11412770832571;114.2256681977042;132.7375288320859;121.66868158031114;114.72664401344356;83.579549776466;108.4092905415306;109.38132851089905;118.35485179166376;111.23455300012647;1;1.6373739173153101;2.4464599171299506;-2.3270565547407474;10.565138361862058;0.041099867077498686;4.565607963714791;-20.213754015756745;1.7424589557379688;8.9707636244021;6.893334395013784;-3.044758407891923
2023Q1;113.0889666259414;107.24078048249528;114.59811346762886;134.1172196653247;124.42031960983108;115.497613704813;89.16536865075409;109.92154868178207;109.62767386741675;118.41049657974337;114.9563024467838;1;1.671327027373093;3.387356945020059;-1.8632187778570564;8.997831515157895;1.769342130704521;3.873045338753256;-3.96207038133638;2.7401663694229805;3.659940004549389;4.590750810076427;2.4303026340495526
2023Q2;113.9815590533203;109.12702359834717;113.45970682940816;133.53712295697065;124.92981296742423;115.78195084328615;90.72570879730966;108.76162441897552;111.08748493244727;119.13594316587113;113.4187104941163;1;1.0036241608865293;6.028929807139427;-2.9278344681781476;1.8321352673169367;-1.5369463978711417;2.3633528976468643;6.133664145642359;-0.5562891458220864;3.2069867239486127;3.0814582718002637;0.42862495832876046
2023Q3;114.8979307461459;110.80166892876693;113.09809530903219;131.56992102618563;123.13034553505061;116.54458131213765;89.4451537804813;108.47012512779897;109.46809937852673;120.67789033350475;112.49245028166595;1;1.3673262368329109;6.436667507198357;-1.8361116724164295;0.015155690034074354;-1.284626055955973;2.1646782573661927;12.529862610605758;-0.6632160690196676;-0.0035046376559599857;2.9635826744079274;0.028598295361748072
2023Q4;115.1020844397375;111.47122477838425;114.63234007243808;133.6586489449728;124.45744116593984;117.4008913022494;94.08313035403609;109.77984763746018;111.3120712501443;121.57151315153317;110.30647618028323;1;2.9836283092223193;5.048429634914875;0.35602494706357124;0.6939409833764065;2.292093207065693;2.3309731682663593;12.567165778784384;1.2642432111522162;1.7651483717834537;2.7178111511064973;-0.8343422028604608
